case_id,event_count,unique_step_count,total_process_time_min,cycle_time_min,picking_ratio,packing_ratio,handoff_ratio,pick_pack_touch_gap,pick_pack_duration_gap,pick_pack_ratio_gap,packing_to_handoff_ratio_gap,flow_balance_index
ORD_0035664246,23,23,338.78333333333336,338.78333333333336,0.043242977320804836,0.0611993899739263,0.03911054262803168,0,6.083333333333334,0.017956412653121465,0.02208884734589462,0.040045259999016085
ORD_0036870875,23,23,593.25,593.25,0.03278550358196376,0.041157465936226996,0.018963337547408345,0,4.9666666666666615,0.008371962354263233,0.02219412838881865,0.030566090743081885
ORD_0037422664,23,23,471.35,471.35,0.053640253173508706,0.05915632403380361,0.03320250344754429,0,2.6000000000000014,0.005516070860294903,0.02595382058625932,0.031469891446554224
ORD_0037540742,23,23,557.2833333333333,557.2833333333333,0.034811735502586955,0.03723420163292161,0.024254568292609982,0,1.3500000000000014,0.002422466130334658,0.01297963334031163,0.015402099470646288
ORD_0039272451,23,23,474.68333333333334,474.68333333333334,0.025315122362276603,0.07471647765176785,0.035146237842772377,0,23.450000000000003,0.049401355289491244,0.039570239808995475,0.08897159509848672
ORD_0039517929,23,23,602.6333333333333,602.6333333333333,0.06242048785884175,0.03136235411250622,0.050306986005863155,0,18.71666666666667,0.03105813374633553,0.018944631893356934,0.05000276563969246
ORD_0040417328,23,23,356.3666666666667,356.3666666666667,0.04307361331961463,0.1007389392947339,0.03619867178000187,0,20.550000000000004,0.05766532597511927,0.06454026751473203,0.1222055934898513
ORD_0041581886,23,23,381.9166666666667,381.9166666666667,0.038795548767183066,0.07287802749290857,0.04355225834606153,0,13.016666666666666,0.03408247872572551,0.029325769146847043,0.06340824787257254
ORD_0042501265,23,23,304.6666666666667,304.6666666666667,0.06433260393873086,0.12319474835886213,0.05880743982494528,0,17.93333333333333,0.05886214442013127,0.06438730853391685,0.12324945295404811
ORD_0042569135,23,23,364.0,364.0,0.05169413919413919,0.10599816849816851,0.029304029304029307,0,19.76666666666667,0.05430402930402932,0.0766941391941392,0.13099816849816853
ORD_0042678950,23,23,506.26666666666665,506.26666666666665,0.03104424545693969,0.09701738214379774,0.048360547800895444,0,33.4,0.06597313668685804,0.04865683434290229,0.11462997102976033
ORD_0043857406,23,23,520.2166666666667,520.2166666666667,0.06215358985038286,0.07644250792938839,0.028417646493448242,0,7.43333333333333,0.014288918079005536,0.04802486143594015,0.06231377951494568
ORD_0044395926,23,23,423.26666666666665,423.26666666666665,0.04303827374389668,0.15211056859347927,0.03910064577098756,0,46.16666666666666,0.10907229484958259,0.1130099228224917,0.22208221767207428
ORD_0044545562,23,23,410.51666666666665,410.51666666666665,0.03950306524298649,0.08708538021192806,0.024197149933011246,0,19.53333333333333,0.04758231496894157,0.06288823027891682,0.1104705452478584
ORD_0045126980,23,23,363.95,363.95,0.0736822823647937,0.04661812520034804,0.03668086275587307,0,9.849999999999998,0.027064157164445657,0.009937262444474973,0.03700141960892063
ORD_0045993843,23,23,467.2166666666667,467.21666666666664,0.06499482752470302,0.04630257196875111,0.07270003210501909,0,8.733333333333334,0.018692255555951914,0.02639746013626798,0.045089715692219895
ORD_0046356598,23,23,413.1,413.1,0.06362462680545468,0.04276607762446542,0.059993544743000074,0,8.616666666666664,0.020858549180989255,0.01722746711853465,0.038086016299523906
ORD_0047759506,23,23,268.18333333333334,268.18333333333334,0.12280156609284694,0.05941209371698465,0.07855322851283328,0,17.000000000000004,0.06338947237586229,0.019141134795848627,0.08253060717171092
ORD_0047853274,23,23,465.26666666666665,465.26666666666665,0.04689067201604815,0.07300472847112767,0.04047857859292163,0,12.149999999999999,0.02611405645507952,0.03252614987820604,0.05864020633328556
ORD_0047954372,23,23,318.4666666666667,318.46666666666664,0.0872932803014444,0.13936571069709022,0.0498220640569395,0,16.583333333333336,0.052072430395645825,0.08954364664015071,0.14161607703579654
ORD_0048229801,23,23,586.0500000000001,586.05,0.036288143787503904,0.056877968318971635,0.04735090862554389,0,12.066666666666663,0.02058982453146773,0.009527059693427743,0.030116884224895474
ORD_0048767541,23,23,599.7833333333333,599.7833333333333,0.03698557812543419,0.06663517381276572,0.03356767721677272,0,17.783333333333335,0.029649595687331533,0.033067496595993,0.06271709228332453
ORD_0049426068,23,23,453.2333333333333,453.23333333333335,0.029822755019489593,0.0555269544752519,0.03618445245274693,0,11.649999999999999,0.025704199455762303,0.019342502022504968,0.04504670147826727
ORD_0051150364,23,23,305.31666666666666,305.31666666666666,0.08936077296795676,0.1172553086958895,0.035154757355750854,0,8.516666666666666,0.02789453572793274,0.08210055134013865,0.10999508706807139
ORD_0052122110,23,23,426.1333333333333,426.1333333333333,0.03160200250312891,0.06152221526908636,0.053035043804755946,0,12.750000000000002,0.029920212765957452,0.008487171464330416,0.03840738423028787
ORD_0052551721,23,23,376.4166666666667,376.4166666666667,0.06411334956829753,0.062120876688067296,0.04485277839273854,0,0.75,0.001992472880230238,0.017268098295328757,0.019260571175558995
ORD_0053456737,23,23,481.4833333333333,481.48333333333335,0.08906504205753056,0.04818443005988439,0.03139603309218042,0,19.683333333333334,0.04088061199764617,0.01678839696770397,0.05766900896535014
ORD_0054345018,23,23,713.2333333333333,713.2333333333333,0.022503154647847825,0.04117399635462916,0.04042622797588447,0,13.31666666666667,0.018670841706781332,0.0007477683787446843,0.019418610085526016
ORD_0055419138,23,23,310.9666666666667,310.96666666666664,0.06806731696859254,0.04239468324579269,0.06511951977703934,0,7.983333333333331,0.025672633722799855,0.02272483653124665,0.048397470254046504
ORD_0056138917,23,23,486.73333333333335,486.73333333333335,0.0666347075743049,0.10293110532803725,0.0261950417750993,0,17.666666666666657,0.03629639775373235,0.07673606355293794,0.11303246130667029
ORD_0056622231,23,23,575.0166666666667,575.0166666666667,0.03344830584620736,0.03463667719776239,0.016086490246659518,0,0.6833333333333336,0.0011883713515550287,0.01855018695110287,0.0197385583026579
ORD_0057192957,23,23,420.6666666666667,420.6666666666667,0.07543581616481775,0.11699683042789223,0.03652931854199683,0,17.483333333333334,0.041561014263074486,0.0804675118858954,0.12202852614896989
ORD_0059483224,23,23,420.18333333333334,420.18333333333334,0.034667407084209276,0.0690174923644441,0.033160128515330616,0,14.433333333333337,0.034350085280234824,0.035857363849113484,0.07020744912934831
ORD_0059581355,23,23,357.3333333333333,357.3333333333333,0.09333022388059703,0.10872201492537313,0.025139925373134333,0,5.499999999999993,0.015391791044776101,0.0835820895522388,0.0989738805970149
ORD_0059604254,23,23,330.26666666666665,330.26666666666665,0.09255147355672184,0.0738292289059346,0.058639483245861934,0,6.183333333333334,0.018722244650787243,0.015189745660072668,0.03391199031085991
ORD_0059667242,23,23,345.71666666666664,345.71666666666664,0.0497035144386058,0.07809863568432725,0.035240804126693344,0,9.816666666666666,0.028395121245721446,0.0428578315576339,0.07125295280335535
ORD_0060150883,23,23,417.41666666666663,417.4166666666667,0.09942104212417648,0.062088241165901385,0.0375324416051108,0,15.583333333333325,0.03733280095827509,0.024555799560790584,0.061888600519065674
ORD_0062227672,23,23,396.8,396.8,0.03666834677419355,0.08009912634408603,0.0535114247311828,0,17.233333333333334,0.04343077956989248,0.026587701612903233,0.07001848118279572
ORD_0062260625,23,23,697.0166666666667,697.0166666666667,0.06396308074890604,0.0823987948638244,0.03804308840056431,0,12.850000000000001,0.01843571411491836,0.04435570646326009,0.06279142057817845
ORD_0062785296,23,23,343.2166666666667,343.21666666666664,0.09270140338950128,0.14893410382168698,0.06735298402369737,0,19.3,0.0562327004321857,0.08158111979798961,0.1378138202301753
ORD_0064833823,23,23,321.0833333333333,321.0833333333333,0.051388528419413444,0.09234362834155203,0.057669348559563974,0,13.149999999999999,0.04095509992213859,0.03467427978198806,0.07562937970412664
ORD_0066024440,23,23,435.26666666666665,435.26666666666665,0.048437739316893866,0.10801807321182418,0.02427630571297289,0,25.93333333333333,0.05958033389493031,0.08374176749885129,0.1433221013937816
ORD_0069951956,23,23,546.9,546.9,0.037270677149996954,0.06564271347595539,0.03129761687084781,0,15.516666666666666,0.028372036325958437,0.03434509660510758,0.06271713293106601
ORD_0071046305,23,23,469.2333333333333,469.23333333333335,0.06350784968388151,0.09263337358812249,0.028592739930382895,0,13.666666666666668,0.029125523904240974,0.0640406336577396,0.09316615756198057
ORD_0071564771,23,23,458.4,458.4,0.0422847585805701,0.0426847004072135,0.0451934264107039,0,0.18333333333333357,0.00039994182664340044,0.002508726003490405,0.0029086678301338056
ORD_0072532693,23,23,454.55,454.55,0.05749275840574927,0.08957577090895757,0.030946357203094636,0,14.583333333333336,0.0320830125032083,0.05862941370586294,0.09071242620907125
ORD_0072637699,23,23,413.2,413.2,0.07615359793481769,0.14617618586640854,0.036624717650855114,0,28.93333333333334,0.07002258793159086,0.10955146821555342,0.17957405614714428
ORD_0073333661,23,23,389.71666666666664,389.71666666666664,0.02069879827224907,0.10747123978959074,0.04853953727066672,0,33.81666666666666,0.08677244151734166,0.05893170251892402,0.1457041440362657
ORD_0073869732,23,23,278.43333333333334,278.43333333333334,0.08021070274152999,0.10277744522925895,0.022147731354004548,0,6.283333333333335,0.02256674248772897,0.0806297138752544,0.10319645636298337
ORD_0078750778,23,23,407.6333333333333,407.6333333333333,0.040068689181453926,0.03573472892305177,0.0774797612233216,0,1.7666666666666675,0.004333960258402159,0.04174503230026984,0.046078992558672
ORD_0080291921,23,23,593.1666666666666,593.1666666666666,0.04338297274515314,0.021747681933127285,0.04189379039055915,0,12.833333333333334,0.021635290812025854,0.020146108457431863,0.04178139926945772
ORD_0080965698,23,23,515.3333333333334,515.3333333333334,0.05970245795601552,0.06251617076326002,0.03399094437257438,0,1.4500000000000028,0.0028137128072445033,0.028525226390685637,0.03133893919793014
ORD_0081594983,23,23,353.59999999999997,353.6,0.08036387631975868,0.062311463046757165,0.07904411764705883,0,6.383333333333336,0.018052413273001514,0.01673265460030167,0.03478506787330318
ORD_0082062741,23,23,358.93333333333334,358.93333333333334,0.04750185735512629,0.13312592867756315,0.041604754829123326,0,30.733333333333334,0.08562407132243685,0.09152117384843983,0.17714524517087668
ORD_0082249542,23,23,377.0833333333333,377.0833333333333,0.08760220994475137,0.14068508287292816,0.036198895027624314,0,20.016666666666666,0.05308287292817679,0.10448618784530385,0.15756906077348065
ORD_0084811483,23,23,519.0,519.0,0.0271034039820167,0.06714836223506744,0.02867694283879255,0,20.783333333333335,0.04004495825305074,0.038471419396274895,0.07851637764932563
ORD_0085307515,23,23,520.2333333333333,520.2333333333333,0.05378996604087909,0.08541039277247389,0.04622925610303069,0,16.450000000000003,0.0316204267315948,0.0391811366694432,0.07080156340103799
ORD_0086138859,23,23,345.71666666666664,345.71666666666664,0.08561924504652173,0.051872920985392666,0.051101576435424,0,11.666666666666668,0.03374632406112906,0.000771344549968668,0.03451766861109773
ORD_0087237915,23,23,471.5,471.5,0.031035701661364438,0.11537645811240721,0.03955461293743372,0,39.766666666666666,0.08434075645104278,0.07582184517497349,0.16016260162601625
ORD_0088411040,23,23,560.35,560.35,0.043187293655750865,0.04458522946967669,0.030605871330418484,0,0.783333333333335,0.0013979358139258255,0.013979358139258206,0.015377293953184032
ORD_0088930328,23,23,636.7666666666667,636.7666666666667,0.05148406009527299,0.02711615976548186,0.022745118567764226,0,15.516666666666666,0.02436790032979113,0.004371041197717633,0.028738941527508763
ORD_0089734288,23,23,416.75,416.75,0.05310937812437513,0.11905618876224755,0.03307338532293542,0,27.483333333333334,0.06594681063787242,0.08598280343931214,0.15192961407718455
ORD_0089866093,23,23,476.55,476.55,0.028853215822054353,0.060749134403525334,0.04133878921414332,0,15.199999999999998,0.03189591858147098,0.019410345189382013,0.05130626377085299
ORD_0091539146,23,23,422.81666666666666,422.81666666666666,0.07051913753005637,0.05128306200480902,0.06547360952343412,0,8.133333333333333,0.01923607552524735,0.014190547518625099,0.03342662304387245
ORD_0092104066,23,23,401.81666666666666,401.81666666666666,0.043552200423078516,0.08868057571861131,0.036542370069268734,0,18.133333333333333,0.04512837529553279,0.05213820564934257,0.09726658094487536
ORD_0093481641,23,23,412.70000000000005,412.7,0.031661416686858894,0.05310556497859623,0.06554397867700508,0,8.850000000000001,0.02144414829173734,0.012438413698408847,0.033882561990146186
ORD_0095726321,23,23,318.35,318.35,0.027904298204282495,0.14391916653578346,0.03738024187215329,0,36.93333333333334,0.11601486833150096,0.10653892466363017,0.22255379299513112
ORD_0096024379,23,23,420.68333333333334,420.68333333333334,0.04104433263341389,0.07911730913989144,0.028445782655203835,0,16.016666666666666,0.038072976506477556,0.050671526484687604,0.08874450299116515
ORD_0099442817,23,23,559.3666666666667,559.3666666666667,0.02529646624158274,0.0668315356653358,0.040670996960848575,0,23.233333333333334,0.041535069423753054,0.026160538704487223,0.06769560812824027
ORD_0099476785,23,23,469.5,469.5,0.0643237486687966,0.02719204827831026,0.03663471778487753,0,17.433333333333337,0.03713170039048634,0.009442669506567268,0.04657436989705361
ORD_0100375233,23,23,357.85,357.85,0.045782683619766194,0.05207023426947976,0.07614922453541986,0,2.25,0.006287550649713564,0.024078990265940105,0.03036654091565367
ORD_0100659479,23,23,414.6333333333333,414.6333333333333,0.02259024037302034,0.048074604067851114,0.05080794276067208,0,10.566666666666666,0.025484363694830772,0.002733338692820969,0.02821770238765174
ORD_0101182661,23,23,622.0166666666667,622.0166666666667,0.02588355081589454,0.11476112644355724,0.03354679670962729,0,55.283333333333324,0.0888775756276627,0.08121432973392995,0.17009190536159263
ORD_0101940685,23,23,509.03333333333336,509.03333333333336,0.03568856001571606,0.06780826402986051,0.02753585226900661,0,16.349999999999998,0.03211970401414445,0.0402724117608539,0.07239211577499835
ORD_0103228430,23,23,434.5166666666667,434.51666666666665,0.09328372521192128,0.07295462391162594,0.042154117601933175,0,8.833333333333332,0.020329101300295346,0.030800506309692763,0.05112960760998811
ORD_0104305047,23,23,470.58333333333337,470.5833333333333,0.05893394722861696,0.054365149636975384,0.03778997697892686,0,2.1499999999999986,0.0045687975916415755,0.016575172658048525,0.0211439702496901
ORD_0105189342,23,23,430.51666666666665,430.51666666666665,0.03813247648174673,0.0636831713832217,0.0307769734040494,0,11.0,0.02555069490147497,0.0329061979791723,0.05845689288064727
ORD_0105562077,23,23,967.8166666666667,967.8166666666667,0.019717921782706777,0.07596135631748438,0.012261275379290155,0,54.43333333333335,0.056243434534777606,0.06370008093819422,0.11994351547297183
ORD_0105610109,23,23,509.8666666666667,509.8666666666667,0.05615847280334728,0.06236924686192469,0.059721495815899577,0,3.166666666666668,0.006210774058577409,0.002647751046025111,0.00885852510460252
ORD_0106109676,23,23,499.3833333333333,499.3833333333333,0.08089977639088208,0.049027133464606354,0.023061776190635114,0,15.916666666666664,0.03187264292627573,0.02596535727397124,0.05783800020024697
ORD_0106664925,23,23,565.5666666666667,565.5666666666667,0.026433665350386038,0.027671362055755287,0.06648199445983378,0,0.7000000000000011,0.001237696705369249,0.0388106324040785,0.04004832910944775
ORD_0106740971,23,23,342.93333333333334,342.93333333333334,0.04728810264385692,0.06468701399688959,0.052682737169517886,0,5.966666666666669,0.01739891135303267,0.0120042768273717,0.02940318818040437
ORD_0107802385,23,23,363.2833333333333,363.28333333333336,0.06652291599761435,0.20236729825205305,0.038675047024819935,0,49.349999999999994,0.13584438225443868,0.1636922512272331,0.2995366334816718
ORD_0108324712,23,23,461.2,461.2,0.0505565192252096,0.11452009251228679,0.036751951431049444,0,29.499999999999996,0.06396357328707719,0.07776814108123734,0.14173171436831453
ORD_0108677286,23,23,474.46666666666664,474.46666666666664,0.04095826893353942,0.08216242798932134,0.02957706898974287,0,19.55,0.041204159055781925,0.052585358999578474,0.0937895180553604
ORD_0108709897,23,23,466.70000000000005,466.7,0.08627955146060995,0.054746089565031054,0.05999571459181487,0,14.716666666666669,0.031533461895578895,0.005249625026783812,0.03678308692236271
ORD_0108857336,23,23,464.48333333333335,464.48333333333335,0.062255552764720654,0.0455344648175392,0.037855681940507376,0,7.766666666666666,0.016721087947181454,0.007678782877031824,0.024399870824213278
ORD_0110313391,23,23,501.33333333333337,501.3333333333333,0.04039228723404255,0.07785904255319148,0.013397606382978723,0,18.78333333333333,0.037466755319148934,0.06446143617021276,0.10192819148936169
ORD_0112198869,23,23,405.18333333333334,405.18333333333334,0.08029287153963226,0.05474887910822262,0.020731356176216527,0,10.349999999999998,0.02554399243140964,0.03401752293200609,0.05956151536341573
ORD_0114039305,23,23,481.8666666666667,481.8666666666667,0.02853486441615938,0.06571665744327614,0.046312949640287766,0,17.916666666666664,0.03718179302711676,0.01940370780298837,0.05658550083010513
ORD_0115924810,23,23,389.81666666666666,389.81666666666666,0.043738509555774074,0.0367266663816324,0.018085424772328874,0,2.733333333333329,0.007011843174141677,0.018641241609303524,0.0256530847834452
ORD_0116401489,23,23,342.8333333333333,342.8333333333333,0.06494895478852698,0.06635877491492465,0.02391832766164317,0,0.4833333333333343,0.0014098201263976623,0.04244044725328147,0.043850267379679134
ORD_0117531863,23,23,915.9000000000001,915.9,0.02618553699457728,0.0402700440368308,0.013502201841540197,0,12.899999999999999,0.01408450704225352,0.026767842195290603,0.04085234923754412
ORD_0117973053,23,23,376.1666666666667,376.1666666666667,0.06300398759415152,0.11470979175897207,0.04408506867523261,0,19.45,0.051705804164820554,0.07062472308373946,0.12233052724856001
ORD_0118178356,23,23,554.9666666666667,554.9666666666667,0.055739083428434144,0.042404949246200974,0.028830560394017657,0,7.400000000000002,0.01333413418223317,0.013574388852183317,0.026908523034416487
ORD_0118616499,23,23,337.35,337.35,0.03492910429326614,0.05740823081863544,0.08858257991205967,0,7.583333333333334,0.0224791265253693,0.03117434909342423,0.05365347561879353
ORD_0119619523,23,23,397.78333333333336,397.78333333333336,0.02953869359366489,0.08011061298026563,0.062471194536389156,0,20.116666666666667,0.050571919386600744,0.017639418443876474,0.06821133783047723
ORD_0120856346,23,23,339.23333333333335,339.23333333333335,0.11285251056303429,0.07919819200157217,0.03566866463594379,0,11.416666666666664,0.033654318561462115,0.04352952736562838,0.07718384592709049
ORD_0121360628,23,23,628.3333333333333,628.3333333333334,0.022095490716180374,0.153448275862069,0.02320954907161804,0,82.53333333333333,0.1313527851458886,0.13023872679045095,0.26159151193633956
ORD_0123471130,23,23,423.05,423.05,0.05078201946184454,0.06559508332348422,0.037899381475790875,0,6.266666666666666,0.014813063861639685,0.02769570184769335,0.042508765709333034
ORD_0123726338,23,23,634.05,634.05,0.01803222669084983,0.04791945955892017,0.021817417133243963,0,18.95,0.02988723286807034,0.02610204242567621,0.055989275293746546
ORD_0124687884,23,23,556.3833333333333,556.3833333333333,0.05460863313662643,0.05403948117305215,0.04157804870742594,0,0.31666666666667,0.0005691519635742798,0.012461432465626213,0.013030584429200492
ORD_0125359945,23,23,361.3,361.3,0.050327520989021116,0.07090137466555956,0.0654119383706984,0,7.433333333333337,0.02057385367653844,0.00548943629486115,0.02606328997139959
ORD_0125932577,23,23,468.7833333333333,468.78333333333336,0.043623564546521144,0.0657019945248338,0.021189604294805705,0,10.349999999999998,0.022078429978312657,0.04451239023002809,0.06659082020834076
ORD_0126680792,23,23,484.6666666666667,484.6666666666667,0.05684319119669876,0.06643741403026135,0.05209766162310867,0,4.650000000000002,0.009594222833562586,0.014339752407152677,0.023933975240715263
ORD_0126892511,23,23,407.9166666666667,407.9166666666667,0.05605720122574055,0.09609805924412666,0.0914402451481103,0,16.333333333333336,0.04004085801838611,0.004657814096016358,0.04469867211440247
ORD_0129902354,23,23,434.84999999999997,434.85,0.08075581618182516,0.0441148288681921,0.08497182936644822,0,15.933333333333334,0.03664098731363306,0.040857000498256114,0.07749798781188917
