process_code,case_id,risk_score,anomaly_score,overall_severity,top_step_name,top_step_duration_min,top_step_p95,top_step_deviation_p95,top_step_zscore,top_step_severity,validation_warnings
WAREHOUSE_FULFILLMENT,ORD_3201144686,66.0,0.41977,BOTTLENECK,STEP_019_GATE_OUT_WAREHOUSE,25.85,19.734,1.31,2.954,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_8248617665,81.0,0.436832,CRITICAL,STEP_009_SORTATION_COMPLETE,53.55,30.034,1.783,4.128,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_1781271398,73.0,0.426332,BOTTLENECK,STEP_008_REPLENISH_COMPLETE,23.4,19.533,1.198,2.572,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_1494746140,98.0,0.516415,BOTTLENECK,STEP_003_PAYMENT_VERIFIED,584.933,446.948,1.309,2.91,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_6121546608,7.0,0.376395,BOTTLENECK,STEP_023_WAREHOUSE_CLOSEOUT,24.483,19.917,1.229,2.671,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_6469855566,80.0,0.435349,WATCHLIST,STEP_005_WAVE_PLANNED,18.167,19.617,0.926,1.612,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_6350531956,16.0,0.3842,NORMAL,STEP_014_PACKING_COMPLETE,34.1,35.55,0.959,1.672,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_6123561459,91.0,0.458646,WATCHLIST,STEP_003_PAYMENT_VERIFIED,468.767,446.948,1.049,2.006,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_9757793457,44.0,0.402883,NORMAL,STEP_015_MANIFEST_CREATED,17.017,19.733,0.862,1.391,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_5645151182,61.0,0.41566,CRITICAL,STEP_006_PICK_START,89.7,24.1,3.722,11.105,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_2349852081,11.0,0.379235,NORMAL,STEP_012_LABEL_PRINT,33.617,35.234,0.954,1.734,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_5927020442,17.0,0.384441,NORMAL,STEP_005_WAVE_PLANNED,17.783,19.617,0.907,1.543,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_6769882943,84.0,0.442445,WATCHLIST,STEP_006_PICK_START,25.233,24.1,1.047,1.951,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_0698657472,8.0,0.376486,NORMAL,STEP_004_INVENTORY_RESERVED,18.817,19.984,0.942,1.662,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_7492885955,50.0,0.406614,NORMAL,STEP_010_QC_COMPLETE,34.217,29.95,1.142,2.319,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_0777476341,67.0,0.421104,ELEVATED,STEP_013_WEIGH_DIM_CHECK,26.383,29.334,0.899,1.5,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_8160173238,5.0,0.374361,NORMAL,STEP_015_MANIFEST_CREATED,18.0,19.733,0.912,1.569,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_6890526883,22.0,0.388282,NORMAL,STEP_020_HANDOFF_CARRIER,22.067,19.683,1.121,2.19,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_8317987422,16.0,0.383631,NORMAL,STEP_023_WAREHOUSE_CLOSEOUT,16.733,19.917,0.84,1.305,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_9635085337,15.0,0.382819,BOTTLENECK,STEP_022_DEPART_WAREHOUSE,24.5,19.984,1.226,2.744,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5271049964,85.0,0.444898,BOTTLENECK,STEP_004_INVENTORY_RESERVED,25.183,19.984,1.26,2.789,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5894726746,65.0,0.41873,BOTTLENECK,STEP_019_GATE_OUT_WAREHOUSE,24.067,19.734,1.22,2.636,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_9976820190,50.0,0.406955,NORMAL,STEP_001_ORDER_CONFIRMED,21.4,19.684,1.087,2.18,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_8516749286,63.0,0.417088,ELEVATED,STEP_019_GATE_OUT_WAREHOUSE,21.55,19.734,1.092,2.186,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_6649071881,57.0,0.412099,BOTTLENECK,STEP_002_FRAUD_CHECK,35.117,29.033,1.21,2.617,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5696732762,7.0,0.376121,NORMAL,STEP_014_PACKING_COMPLETE,28.867,35.55,0.812,1.173,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_6232527208,46.0,0.404175,NORMAL,STEP_014_PACKING_COMPLETE,38.767,35.55,1.09,2.117,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_4919696402,59.0,0.414049,BOTTLENECK,STEP_016_STAGING_COMPLETE,23.267,19.467,1.195,2.521,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_1708884234,34.0,0.396005,NORMAL,STEP_009_SORTATION_COMPLETE,31.333,30.034,1.043,1.799,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_0437695220,49.0,0.406427,NORMAL,STEP_014_PACKING_COMPLETE,33.183,35.55,0.933,1.584,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_7859744874,4.0,0.372608,NORMAL,STEP_002_FRAUD_CHECK,24.517,29.033,0.844,1.311,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_7168012352,85.0,0.444555,BOTTLENECK,STEP_021_CARRIER_ACCEPTED,26.033,20.234,1.287,2.95,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_2144345115,71.0,0.424448,CRITICAL,STEP_001_ORDER_CONFIRMED,35.817,19.684,1.82,4.785,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_7302123729,83.0,0.44064,WATCHLIST,STEP_003_PAYMENT_VERIFIED,437.4,446.948,0.979,1.762,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0866381239,58.0,0.413046,CRITICAL,STEP_021_CARRIER_ACCEPTED,31.383,20.234,1.551,3.894,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_3057928594,45.0,0.403636,NORMAL,STEP_005_WAVE_PLANNED,14.633,19.617,0.746,0.971,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_1670281537,45.0,0.403578,BOTTLENECK,STEP_006_PICK_START,27.883,24.1,1.157,2.327,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_4760634308,78.0,0.433385,CRITICAL,STEP_008_REPLENISH_COMPLETE,34.817,19.533,1.782,4.643,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_5603281073,30.0,0.393842,BOTTLENECK,STEP_002_FRAUD_CHECK,33.783,29.033,1.164,2.453,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_0498150402,34.0,0.396012,NORMAL,STEP_014_PACKING_COMPLETE,35.517,35.55,0.999,1.807,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_2321819975,33.0,0.395383,NORMAL,STEP_010_QC_COMPLETE,28.367,29.95,0.947,1.642,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_1817040966,2.0,0.369723,NORMAL,STEP_007_PICK_COMPLETE,19.25,25.067,0.768,1.076,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_4791916879,88.0,0.450895,CRITICAL,STEP_015_MANIFEST_CREATED,34.15,19.733,1.731,4.479,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_5913593702,42.0,0.40111,NORMAL,STEP_022_DEPART_WAREHOUSE,19.7,19.984,0.986,1.874,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_5081208156,49.0,0.406232,CRITICAL,STEP_010_QC_COMPLETE,51.2,29.95,1.71,4.285,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_1513803192,55.0,0.410401,BOTTLENECK,STEP_007_PICK_COMPLETE,37.117,25.067,1.481,3.64,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_3697819341,62.0,0.416493,BOTTLENECK,STEP_002_FRAUD_CHECK,39.2,29.033,1.35,3.121,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5744329830,3.0,0.370536,NORMAL,STEP_016_STAGING_COMPLETE,17.35,19.467,0.891,1.451,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_3991420772,83.0,0.440855,CRITICAL,STEP_001_ORDER_CONFIRMED,43.517,19.684,2.211,6.177,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_1647741656,54.0,0.40957,NORMAL,STEP_021_CARRIER_ACCEPTED,19.4,20.234,0.959,1.779,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_7303033940,39.0,0.399829,NORMAL,STEP_008_REPLENISH_COMPLETE,18.9,19.533,0.968,1.756,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_3222940887,34.0,0.396502,NORMAL,STEP_014_PACKING_COMPLETE,37.817,35.55,1.064,2.026,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_3727903168,30.0,0.393797,NORMAL,STEP_016_STAGING_COMPLETE,20.917,19.467,1.074,2.096,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_2414980506,5.0,0.373038,NORMAL,STEP_014_PACKING_COMPLETE,24.883,35.55,0.7,0.793,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0921577894,50.0,0.406804,NORMAL,STEP_003_PAYMENT_VERIFIED,384.783,446.948,0.861,1.353,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0039517929,86.0,0.445223,BOTTLENECK,STEP_007_PICK_COMPLETE,34.333,25.067,1.37,3.241,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_7138313122,85.0,0.444572,CRITICAL,STEP_010_QC_COMPLETE,110.117,29.95,3.677,11.105,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_0392861764,26.0,0.390883,NORMAL,STEP_018_LOAD_TO_TRUCK,40.767,49.036,0.831,1.149,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_5870747698,28.0,0.392386,NORMAL,STEP_004_INVENTORY_RESERVED,16.05,19.984,0.803,1.173,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_1989726895,61.0,0.415528,ELEVATED,STEP_006_PICK_START,19.517,24.1,0.81,1.139,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_5499232671,84.0,0.441906,CRITICAL,STEP_002_FRAUD_CHECK,44.3,29.033,1.526,3.749,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_4081239314,66.0,0.419583,CRITICAL,STEP_007_PICK_COMPLETE,43.783,25.067,1.747,4.597,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_5466692672,99.0,0.574438,CRITICAL,STEP_003_PAYMENT_VERIFIED,1081.783,446.948,2.42,6.776,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_2416129321,46.0,0.404365,BOTTLENECK,STEP_002_FRAUD_CHECK,38.567,29.033,1.328,3.043,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_3772984971,91.0,0.461154,CRITICAL,STEP_008_REPLENISH_COMPLETE,32.4,19.533,1.659,4.205,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_3884284168,73.0,0.427135,BOTTLENECK,STEP_005_WAVE_PLANNED,23.733,19.617,1.21,2.623,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_1705647680,48.0,0.405783,NORMAL,STEP_008_REPLENISH_COMPLETE,19.85,19.533,1.016,1.928,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_3275568137,4.0,0.372323,NORMAL,STEP_007_PICK_COMPLETE,19.85,25.067,0.792,1.162,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_8634480942,75.0,0.428556,BOTTLENECK,STEP_007_PICK_COMPLETE,37.333,25.067,1.489,3.671,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_8322154494,74.0,0.427961,CRITICAL,STEP_023_WAREHOUSE_CLOSEOUT,42.383,19.917,2.128,5.827,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_7840246864,7.0,0.375379,NORMAL,STEP_010_QC_COMPLETE,25.55,29.95,0.853,1.316,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0755802564,92.0,0.463138,CRITICAL,STEP_020_HANDOFF_CARRIER,52.667,19.683,2.676,7.474,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_4499172983,27.0,0.391778,BOTTLENECK,STEP_020_HANDOFF_CARRIER,27.517,19.683,1.398,3.131,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_7739330487,46.0,0.404023,NORMAL,STEP_014_PACKING_COMPLETE,34.3,35.55,0.965,1.691,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_7510137831,52.0,0.408701,BOTTLENECK,STEP_016_STAGING_COMPLETE,27.617,19.467,1.419,3.309,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_4515419559,66.0,0.419374,BOTTLENECK,STEP_005_WAVE_PLANNED,26.083,19.617,1.33,3.05,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_2866428794,68.0,0.421973,BOTTLENECK,STEP_019_GATE_OUT_WAREHOUSE,25.633,19.734,1.299,2.916,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5926562823,22.0,0.388293,NORMAL,STEP_020_HANDOFF_CARRIER,19.0,19.683,0.965,1.66,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_6584271143,37.0,0.398176,NORMAL,STEP_007_PICK_COMPLETE,27.833,25.067,1.11,2.308,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_6228739903,24.0,0.38943,NORMAL,STEP_014_PACKING_COMPLETE,35.433,35.55,0.997,1.799,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_5878034619,25.0,0.390364,BOTTLENECK,STEP_016_STAGING_COMPLETE,23.017,19.467,1.182,2.476,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_2055069303,41.0,0.400976,BOTTLENECK,STEP_007_PICK_COMPLETE,32.583,25.067,1.3,2.99,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_3293166109,25.0,0.390089,NORMAL,STEP_008_REPLENISH_COMPLETE,15.9,19.533,0.814,1.212,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_0336429275,61.0,0.415682,ELEVATED,STEP_014_PACKING_COMPLETE,36.7,35.55,1.032,1.92,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_7179940649,46.0,0.404425,BOTTLENECK,STEP_014_PACKING_COMPLETE,43.05,35.55,1.211,2.525,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_8586180812,81.0,0.436632,BOTTLENECK,STEP_004_INVENTORY_RESERVED,28.867,19.984,1.444,3.441,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_2937625847,51.0,0.407753,NORMAL,STEP_015_MANIFEST_CREATED,21.283,19.733,1.079,2.16,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_1812000926,53.0,0.408965,BOTTLENECK,STEP_001_ORDER_CONFIRMED,24.05,19.684,1.222,2.659,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_0386429168,2.0,0.368728,NORMAL,STEP_006_PICK_START,21.55,24.1,0.894,1.428,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_3589635032,80.0,0.434907,BOTTLENECK,STEP_019_GATE_OUT_WAREHOUSE,26.0,19.734,1.318,2.981,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_4353230119,62.0,0.416946,CRITICAL,STEP_023_WAREHOUSE_CLOSEOUT,35.017,19.917,1.758,4.529,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_5887725368,65.0,0.418923,CRITICAL,STEP_015_MANIFEST_CREATED,34.85,19.733,1.766,4.606,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_4451126376,50.0,0.406854,NORMAL,STEP_021_CARRIER_ACCEPTED,22.733,20.234,1.124,2.367,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_9217467077,99.0,0.554924,CRITICAL,STEP_003_PAYMENT_VERIFIED,926.883,446.948,2.074,5.571,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_5771505128,27.0,0.391513,NORMAL,STEP_007_PICK_COMPLETE,25.867,25.067,1.032,2.026,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_1180350867,18.0,0.385413,NORMAL,STEP_017_DOCK_ASSIGN,15.183,19.801,0.767,1.03,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_5766547308,34.0,0.395904,BOTTLENECK,STEP_012_LABEL_PRINT,42.95,35.234,1.219,2.677,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5222770701,4.0,0.372276,NORMAL,STEP_006_PICK_START,20.4,24.1,0.846,1.264,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_1803229565,94.0,0.472478,CRITICAL,STEP_018_LOAD_TO_TRUCK,78.633,49.036,1.604,3.666,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_7489443977,24.0,0.38964,NORMAL,STEP_018_LOAD_TO_TRUCK,48.433,49.036,0.988,1.658,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_4165243233,40.0,0.400197,BOTTLENECK,STEP_022_DEPART_WAREHOUSE,29.75,19.984,1.489,3.697,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_3674280138,7.0,0.375856,NORMAL,STEP_013_WEIGH_DIM_CHECK,23.967,29.334,0.817,1.21,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_5090403071,43.0,0.402272,CRITICAL,STEP_010_QC_COMPLETE,51.833,29.95,1.731,4.359,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_6432313896,39.0,0.399819,NORMAL,STEP_021_CARRIER_ACCEPTED,22.167,20.234,1.096,2.267,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_3553067716,66.0,0.419767,BOTTLENECK,STEP_016_STAGING_COMPLETE,25.75,19.467,1.323,2.971,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_2734484520,76.0,0.429983,BOTTLENECK,STEP_008_REPLENISH_COMPLETE,28.283,19.533,1.448,3.458,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_3729004774,90.0,0.45807,CRITICAL,STEP_013_WEIGH_DIM_CHECK,65.0,29.334,2.216,6.136,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_2388371340,25.0,0.390366,NORMAL,STEP_007_PICK_COMPLETE,19.6,25.067,0.782,1.126,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_4468757103,36.0,0.39752,NORMAL,STEP_001_ORDER_CONFIRMED,21.017,19.684,1.068,2.111,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_6016686907,64.0,0.418485,BOTTLENECK,STEP_006_PICK_START,27.767,24.1,1.152,2.31,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5453397125,10.0,0.378826,NORMAL,STEP_015_MANIFEST_CREATED,20.45,19.733,1.036,2.01,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_5863813134,59.0,0.414215,BOTTLENECK,STEP_006_PICK_START,29.417,24.1,1.221,2.545,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_5670443338,7.0,0.375731,NORMAL,STEP_008_REPLENISH_COMPLETE,18.35,19.533,0.939,1.656,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_3587502558,25.0,0.390465,BOTTLENECK,STEP_012_LABEL_PRINT,42.933,35.234,1.219,2.676,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_9380245106,45.0,0.403625,NORMAL,STEP_003_PAYMENT_VERIFIED,380.45,446.948,0.851,1.319,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_3899654454,98.0,0.516661,BOTTLENECK,STEP_002_FRAUD_CHECK,41.85,29.033,1.441,3.447,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_8477198972,8.0,0.377158,NORMAL,STEP_018_LOAD_TO_TRUCK,43.833,49.036,0.894,1.353,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_3711888521,67.0,0.42047,ELEVATED,STEP_007_PICK_COMPLETE,27.717,25.067,1.106,2.291,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_4909150249,13.0,0.381164,NORMAL,STEP_007_PICK_COMPLETE,22.55,25.067,0.9,1.55,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_9202796415,27.0,0.391869,NORMAL,STEP_002_FRAUD_CHECK,30.85,29.033,1.063,2.091,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_7538231709,15.0,0.382847,NORMAL,STEP_016_STAGING_COMPLETE,16.8,19.467,0.863,1.351,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_6930255198,10.0,0.378588,BOTTLENECK,STEP_014_PACKING_COMPLETE,44.5,35.55,1.252,2.664,BOTTLENECK,[]
WAREHOUSE_FULFILLMENT,ORD_6341250872,4.0,0.372762,NORMAL,STEP_012_LABEL_PRINT,26.867,35.234,0.763,1.053,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_7275000106,61.0,0.416247,CRITICAL,STEP_020_HANDOFF_CARRIER,30.133,19.683,1.531,3.583,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_7887300935,90.0,0.45516,CRITICAL,STEP_012_LABEL_PRINT,55.367,35.234,1.571,3.932,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_3931288180,7.0,0.375936,NORMAL,STEP_004_INVENTORY_RESERVED,20.917,19.984,1.047,2.034,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_8906209670,15.0,0.383341,NORMAL,STEP_002_FRAUD_CHECK,29.783,29.033,1.026,1.96,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_1373329707,84.0,0.442595,CRITICAL,STEP_008_REPLENISH_COMPLETE,49.25,19.533,2.521,7.261,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_5037339179,54.0,0.409804,CRITICAL,STEP_019_GATE_OUT_WAREHOUSE,29.75,19.734,1.508,3.652,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_4812931730,28.0,0.392053,NORMAL,STEP_005_WAVE_PLANNED,20.7,19.617,1.055,2.072,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_7047379681,44.0,0.402565,NORMAL,STEP_012_LABEL_PRINT,37.117,35.234,1.053,2.088,WATCHLIST,[]
WAREHOUSE_FULFILLMENT,ORD_6116743343,57.0,0.412589,CRITICAL,STEP_015_MANIFEST_CREATED,43.733,19.733,2.216,6.207,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_2635090023,44.0,0.402983,NORMAL,STEP_008_REPLENISH_COMPLETE,18.467,19.533,0.945,1.677,NORMAL,[]
WAREHOUSE_FULFILLMENT,ORD_2835839310,68.0,0.421539,CRITICAL,STEP_018_LOAD_TO_TRUCK,83.517,49.036,1.703,3.99,CRITICAL,[]
WAREHOUSE_FULFILLMENT,ORD_6441383720,54.0,0.409752,BOTTLENECK,STEP_007_PICK_COMPLETE,30.65,25.067,1.223,2.712,BOTTLENECK,[]
