case_id,anomaly_score,is_train_anomaly
ORD_0756010322,0.53466874728301,True
ORD_8487786557,0.5344291813020466,True
ORD_3904794732,0.5343885836564229,True
ORD_3938750980,0.534116167916247,True
ORD_9391832073,0.5340614793107973,True
ORD_6272737869,0.5331963814936235,True
ORD_9895980487,0.5330428142298681,True
ORD_5605959552,0.5328413044552348,True
ORD_9000110914,0.5327152446665049,True
ORD_8668618272,0.5326887511285193,True
ORD_9617598500,0.532126079365016,True
ORD_7761630042,0.532007350542702,True
ORD_7910004399,0.5315731360204425,True
ORD_7681206493,0.5309188934603458,True
ORD_7914413416,0.5304467711877485,True
ORD_6254027892,0.5302476975325916,True
ORD_0260889834,0.5299392791504987,True
ORD_4381333112,0.5294159638403018,True
ORD_1560392396,0.5293626784326679,True
ORD_9102426405,0.5290319839573527,True
ORD_5813154582,0.5288569632326338,True
ORD_7688617356,0.5287978418927608,True
ORD_4848984857,0.5287031408529824,True
ORD_4907567549,0.5285226690974018,True
ORD_6946297741,0.5282884242269036,True
ORD_7171539757,0.5280755755297485,True
ORD_2351631819,0.528050215882237,True
ORD_9344488956,0.5279381994984939,True
ORD_4761891198,0.5277554254514553,True
ORD_1244195271,0.5277032584966422,True
ORD_4864225633,0.5275577623832737,True
ORD_6276056789,0.5270920713340044,True
ORD_1828613793,0.5270402164375911,True
ORD_9393167388,0.5269568009095953,True
ORD_2621200452,0.5265489421561033,True
ORD_5086392220,0.5259465972681545,True
ORD_9597519743,0.5259045659742076,True
ORD_6008884114,0.5258910420753337,True
ORD_0265244816,0.5258013836536044,True
ORD_9849943655,0.5256431978980648,True
ORD_7151944175,0.5254322165417225,True
ORD_9549695182,0.5249074976337628,True
ORD_3901891103,0.5242771670275131,True
ORD_9325620787,0.5235233146262618,True
ORD_5918458938,0.5231930162307469,True
ORD_8144222320,0.5231886952869635,True
ORD_0126892511,0.5231655007953674,True
ORD_5947123752,0.5221433256457929,True
ORD_2281995846,0.522097235545258,True
ORD_5244044835,0.5209965226315251,False
ORD_8460600736,0.5206977756693028,False
ORD_2548912898,0.5201871409501795,False
ORD_7086240002,0.5201753600369211,False
ORD_2055535400,0.5201682270190735,False
ORD_6684831763,0.5201006564351852,False
ORD_4791445354,0.5196448411182083,False
ORD_1245306647,0.5195423297621488,False
ORD_1077561956,0.5193723939166116,False
ORD_6036440232,0.5191665428912562,False
ORD_7252058999,0.5191617366444787,False
ORD_4509300226,0.5189926771121128,False
ORD_4242527319,0.51888855474965,False
ORD_4367054910,0.5187738650194558,False
ORD_3576831253,0.5186438582264163,False
ORD_3354656778,0.5184276169696944,False
ORD_7192533231,0.5182140889876962,False
ORD_1526360280,0.5180089915719241,False
ORD_2338058628,0.5173583031543879,False
ORD_3424560573,0.5169393805877405,False
ORD_0668156644,0.5168695239832093,False
ORD_7063171372,0.5165720684239848,False
ORD_3687821262,0.5163678407282025,False
ORD_0559256132,0.5163410998639228,False
ORD_1231235067,0.516268312177214,False
ORD_8105253735,0.5161547344395737,False
ORD_5929686161,0.5160700239431747,False
ORD_0490485163,0.5160590429119228,False
ORD_8145193952,0.5160095025026962,False
ORD_9718985867,0.5159112864819955,False
ORD_7629531484,0.5154521119015751,False
ORD_7861939348,0.5153524284801968,False
ORD_1136314657,0.5152731587656786,False
ORD_1905443980,0.5148889957213004,False
ORD_3090201194,0.5148373650856478,False
ORD_1743948659,0.5147782159045947,False
ORD_8178080118,0.5147367671286948,False
ORD_1009518306,0.514713945257063,False
ORD_3569926615,0.514291811861099,False
ORD_7422749742,0.5140075224741718,False
ORD_0931266223,0.5137363470146021,False
ORD_6537877321,0.5137119453138763,False
ORD_3797638018,0.5135598004423397,False
ORD_0218991535,0.5134882834871665,False
ORD_5201248608,0.5134610405664518,False
ORD_3075417276,0.5133913496669216,False
ORD_0477980443,0.5133315493648006,False
ORD_3338425657,0.513256480617899,False
ORD_5930935886,0.5132450569512904,False
ORD_1486908208,0.513162786032138,False
ORD_8444232809,0.5129167720433329,False
ORD_5442534704,0.5127577082060949,False
ORD_6341250872,0.5127418871498297,False
ORD_9523421628,0.5126641805666529,False
ORD_1066829006,0.5125277867960842,False
ORD_3933170935,0.5119125338900667,False
ORD_6379645970,0.5113996628459234,False
ORD_3854832727,0.5112200398375477,False
ORD_1082216737,0.5111737442496384,False
ORD_6997063319,0.5109603773633732,False
ORD_4866482740,0.5108804380866202,False
ORD_1352706512,0.5108266900790392,False
ORD_9356724678,0.5106238354981861,False
ORD_9394823069,0.5105370220147765,False
ORD_3709022353,0.5104944062621779,False
ORD_1128501586,0.5099699944485006,False
ORD_1712961791,0.5099305450400721,False
ORD_8222456623,0.509749317321464,False
ORD_1803229565,0.5096816707913095,False
ORD_0282993182,0.5096641706214399,False
ORD_9718904434,0.5096570586419011,False
ORD_1043605576,0.5093137324645706,False
ORD_5801799429,0.5092615551028711,False
ORD_4232687830,0.5091382982881582,False
ORD_8551473383,0.5088713558146629,False
ORD_0584215289,0.5086868598343108,False
ORD_2771013212,0.5080447483120042,False
ORD_5263982448,0.507730764118762,False
ORD_4256388647,0.5075833309244284,False
ORD_2574038928,0.5073116715572067,False
ORD_2574897117,0.5072884154173513,False
ORD_5367722557,0.5069327086788221,False
ORD_1826557553,0.5062950540565196,False
ORD_9726955633,0.5058181338433867,False
ORD_5967914351,0.5057321874388392,False
ORD_1314062816,0.5054880186030258,False
ORD_4169429356,0.5054478584470923,False
ORD_0949064779,0.5054180698154789,False
ORD_5155855075,0.5050152910906508,False
ORD_9401846232,0.5048890091875325,False
ORD_8893210079,0.5048027834455425,False
ORD_0716375456,0.5047687329725604,False
ORD_6372418804,0.5046809240521142,False
ORD_4138726118,0.5037994940349592,False
ORD_4788576187,0.5035496773280037,False
ORD_0459620912,0.5034790684081103,False
ORD_1516604543,0.5034738183781637,False
ORD_9889558006,0.5033845047967058,False
ORD_3587502558,0.5033679597138653,False
ORD_7418459944,0.5031867156971392,False
ORD_0069951956,0.503183605262801,False
ORD_8076331778,0.5031153216067893,False
ORD_2237629292,0.5026764489192947,False
ORD_8517724766,0.5025201341950267,False
ORD_3594516990,0.5024336772687852,False
ORD_9826325154,0.5024107874618632,False
ORD_1083141806,0.5022586068410629,False
ORD_6228739903,0.5022528594043673,False
ORD_8377395484,0.5022104702448781,False
ORD_4076871823,0.502195378907176,False
ORD_3854028900,0.5017826216396531,False
ORD_2815228584,0.501691993127054,False
ORD_4971924128,0.5011488232049482,False
ORD_5638608075,0.5010709503106717,False
ORD_2992481122,0.5008868969819091,False
ORD_8656198822,0.5008690661638328,False
ORD_7428393872,0.5007975002658941,False
ORD_2102788967,0.5006179063384725,False
ORD_0631691416,0.5005790976696403,False
ORD_6543959416,0.5004740426296216,False
ORD_2905219151,0.5002921755583338,False
ORD_1502135347,0.5000350576314095,False
ORD_8918220352,0.4999570390950213,False
ORD_4440760358,0.4995947096756051,False
ORD_3573793958,0.49958747637184375,False
ORD_3377701291,0.49958488353350844,False
ORD_5575773948,0.49954930555947735,False
ORD_7130121772,0.4990865232866134,False
ORD_5266503545,0.4983051326857905,False
ORD_1286518108,0.49807070438004847,False
ORD_1614894769,0.49805629348783337,False
ORD_3780005318,0.49790570838858295,False
ORD_8084878849,0.4977943338558083,False
ORD_2285932508,0.4977780847964723,False
ORD_2129584321,0.49772664342224954,False
ORD_8225881183,0.4975440193364453,False
ORD_9491154127,0.49749535198263845,False
ORD_6648969914,0.49730058440151415,False
ORD_3947639691,0.4972913651961527,False
ORD_8566367067,0.49724736688261817,False
ORD_1119210463,0.49715055043813106,False
ORD_7367285787,0.4971142122522491,False
ORD_3327193456,0.49706424530873755,False
ORD_8286108764,0.4966494239137233,False
ORD_7118362734,0.49620850397485944,False
ORD_6972562020,0.4961256586330518,False
ORD_5590385136,0.49610940152481026,False
ORD_6981253985,0.4960875528695682,False
ORD_2427047253,0.4958690384326527,False
ORD_3490388814,0.4955217956745793,False
ORD_0863726063,0.49512869810335597,False
ORD_9290650774,0.4950110870403642,False
ORD_7838474389,0.4942128229545586,False
ORD_3084951946,0.4939863718333677,False
ORD_4993373226,0.49398545663285504,False
ORD_0432186802,0.4939782308534332,False
ORD_2426638250,0.4936685994088782,False
ORD_2042473378,0.4934146941739341,False
ORD_8880717402,0.49331850441673325,False
ORD_0386436539,0.49327670506988724,False
ORD_5992677275,0.4929120982997755,False
ORD_6019193010,0.4928497795729552,False
ORD_4201559226,0.49248937163257506,False
ORD_4234544808,0.4924477936249338,False
ORD_1932298761,0.49217491944391256,False
ORD_6200060867,0.4920827883228084,False
ORD_7426464928,0.4920223112424008,False
ORD_5281672023,0.49183810092394337,False
ORD_7003239901,0.4917903996652546,False
ORD_4403516181,0.49169385838547064,False
ORD_4708199734,0.49138451300866304,False
ORD_2234606209,0.4913349295654939,False
ORD_0019124482,0.49108598926532665,False
ORD_7130820564,0.49078847000799763,False
ORD_9505337812,0.49078453790557297,False
ORD_3427101678,0.4907803808914856,False
ORD_4916199121,0.4907642302423913,False
ORD_6045122017,0.4903467002414116,False
ORD_4434903116,0.4901544780530901,False
ORD_1003465364,0.4900889475936328,False
ORD_6871077988,0.49002097379149695,False
ORD_0750669101,0.4899895558784831,False
ORD_4360867454,0.48994745406892515,False
ORD_6200446718,0.48988330428998167,False
ORD_0430877911,0.48965371333011903,False
ORD_7516941650,0.4895794654049895,False
ORD_1876284463,0.48957592214363266,False
ORD_2216452675,0.48956784001570836,False
ORD_8044852698,0.4891489617845161,False
ORD_0542036674,0.4889471674744519,False
ORD_8615274894,0.48887350108193717,False
ORD_8285240780,0.4888302478319402,False
ORD_5585310223,0.4887482909361022,False
ORD_6123561459,0.4885396655026219,False
ORD_8764783411,0.4885076825216809,False
ORD_4892456486,0.4884248580699684,False
ORD_3362093003,0.48802741897749063,False
ORD_1129538544,0.4880129443226301,False
ORD_1926250704,0.4880127884033196,False
ORD_1725007048,0.48796228022362903,False
ORD_5835516656,0.4875873783924549,False
ORD_5258993836,0.48757117486602863,False
ORD_7910985611,0.4873494440202022,False
ORD_4841013874,0.4873011903230414,False
ORD_3000023723,0.4871495854110903,False
ORD_3048452393,0.4870482984788455,False
ORD_6504961361,0.4870257696198101,False
ORD_0881651459,0.48702205990905295,False
ORD_1705486743,0.48692156106539725,False
ORD_3152780923,0.4869138905242143,False
ORD_7274910252,0.48676965623642016,False
ORD_0864765049,0.486538938220208,False
ORD_0062785296,0.4864233493639644,False
ORD_7271645682,0.4863250291279923,False
ORD_6685167923,0.48621275551437504,False
ORD_1517045325,0.48592423211981506,False
ORD_8102117599,0.4858824139862433,False
ORD_0044545562,0.48586554345534055,False
ORD_1413122839,0.4858645462999948,False
ORD_2375855696,0.48571835803554264,False
ORD_9942373498,0.4850908040806413,False
ORD_2703458655,0.4845512358801773,False
ORD_5836268246,0.4842935759348527,False
ORD_7369479388,0.4842003378390115,False
ORD_0156869042,0.484122866362552,False
ORD_7439461596,0.483826247096313,False
ORD_9671132046,0.48343314789158265,False
ORD_4628995430,0.4832706654369626,False
ORD_6331155323,0.48317958660592997,False
ORD_9008931950,0.48310312763509605,False
ORD_1752160591,0.4830843862713447,False
ORD_8262926490,0.48286336761679455,False
ORD_5790395872,0.48284389547396034,False
ORD_9898719744,0.4828168763288276,False
ORD_0181472768,0.48275686591519545,False
ORD_9584398755,0.4825661572905153,False
ORD_1162785497,0.4824900462398328,False
ORD_5968952017,0.4823349759258497,False
ORD_6057836629,0.4822982092973519,False
ORD_2806866139,0.4822741930232522,False
ORD_9347030372,0.4820699522296831,False
ORD_0181909750,0.4819525530741457,False
ORD_5837273393,0.48192577360765837,False
ORD_7556658086,0.4819065918488844,False
ORD_5543138885,0.48189920293785693,False
ORD_6159559275,0.4816864946976125,False
ORD_6514320610,0.48150662882954154,False
ORD_9763575956,0.4814886894600165,False
ORD_3419787641,0.48118704691028047,False
ORD_0608349171,0.4811525724303791,False
ORD_9337194715,0.48109611263764457,False
ORD_1607575662,0.48092110073150235,False
ORD_7073329558,0.48085112581821265,False
ORD_1102718979,0.4808013264026378,False
ORD_8839757572,0.48048301108918406,False
ORD_2299794405,0.4802488743470102,False
ORD_5033856746,0.47984062772018066,False
ORD_6367464426,0.4798158010246676,False
ORD_6617367061,0.4798047030791269,False
ORD_3097079356,0.4797923971359545,False
ORD_2746630616,0.47966607034834097,False
ORD_2372037853,0.4796033893647866,False
ORD_8194448120,0.47955143034734543,False
ORD_3545461094,0.4795042861850709,False
ORD_9689255683,0.4794244733300094,False
ORD_5892939434,0.47939851745177703,False
ORD_4550972807,0.47934047953751846,False
ORD_2456909805,0.47894349904277733,False
ORD_2077505741,0.4788271785097659,False
ORD_7704899021,0.47881956032667283,False
ORD_1580888768,0.4786279835485916,False
ORD_7799245166,0.4785444870344209,False
ORD_9325700971,0.47846127909824293,False
ORD_9463928597,0.47837649384252295,False
ORD_3571621161,0.4782191330455535,False
ORD_7582544165,0.4781977127989492,False
ORD_3632749993,0.4781165781696871,False
ORD_1727923373,0.4780533114631606,False
ORD_9101354771,0.47761530225889154,False
ORD_0161838731,0.4774746481193661,False
ORD_6231345655,0.47743307152900405,False
ORD_3258502251,0.4773336091866005,False
ORD_4162334036,0.47725255038506836,False
ORD_7232595062,0.4771716187024146,False
ORD_5451716927,0.47703806215999023,False
ORD_5802014948,0.47670338658863853,False
ORD_8894931176,0.4766841990934761,False
ORD_3477336125,0.47666538121195323,False
ORD_9677921925,0.4765260043968868,False
ORD_5549557490,0.47636018244411227,False
ORD_6257036915,0.4762973654083579,False
ORD_1501747850,0.47625498915048475,False
ORD_5095884676,0.476247530209385,False
ORD_9097212292,0.4761765957276774,False
ORD_2183671455,0.47598417095624135,False
ORD_7406225026,0.4758764624367939,False
ORD_2232373235,0.4756637302278737,False
ORD_0871605613,0.4756325054232868,False
ORD_1441271406,0.4755031814486028,False
ORD_0716674870,0.47545240385207466,False
ORD_7201618086,0.47539260439316183,False
ORD_7153289093,0.47492409888957554,False
ORD_9328555055,0.474858887213033,False
ORD_0269799228,0.4746082325672497,False
ORD_4497200878,0.4745682471171343,False
ORD_9487285286,0.474380587153376,False
ORD_5085011775,0.4743290915859362,False
ORD_3706785170,0.47408699910710617,False
ORD_6180554743,0.47400896676550075,False
ORD_9618992140,0.4738925248717721,False
ORD_0042569135,0.4738907942814858,False
ORD_7578405449,0.47375698535237815,False
ORD_4601720727,0.47353711344137217,False
ORD_5035616427,0.47284845397220404,False
ORD_9560879317,0.4726361176093748,False
ORD_2441591481,0.47258869189129843,False
ORD_3418185567,0.47235949034391433,False
ORD_5957984359,0.47202358513918113,False
ORD_1410671228,0.47195665585898694,False
ORD_2706218343,0.4719524903621161,False
ORD_5818156349,0.47169675179492043,False
ORD_8864789100,0.47156757341339145,False
ORD_8992142682,0.47151268018109715,False
ORD_0942128038,0.47148005569298806,False
ORD_6897854477,0.4714176538934685,False
ORD_1120522515,0.4712656666052283,False
ORD_2734484520,0.4712534698100801,False
ORD_2491315848,0.47108673488816755,False
ORD_6048223373,0.47091570599668187,False
ORD_8988369020,0.4708970345950593,False
ORD_5209750818,0.4708913357311284,False
ORD_9043458939,0.47078160113322126,False
ORD_2983278225,0.4707038863720311,False
ORD_9443048995,0.4705820271056752,False
ORD_9880958862,0.4704134130220302,False
ORD_8107712617,0.4701725969645735,False
ORD_6959848000,0.47015540897166347,False
ORD_3674280138,0.4700450477713685,False
ORD_2871961650,0.4699550479918488,False
ORD_3874759336,0.46993159631612713,False
ORD_8713769641,0.46985194205167274,False
ORD_1258675665,0.4696994067729583,False
ORD_6168754996,0.4692211968336245,False
ORD_3787665202,0.4692007361624882,False
ORD_5656886698,0.4690560853925769,False
ORD_1040126010,0.4687706967878737,False
ORD_1109795481,0.46872430183494135,False
ORD_4933017141,0.46870904126807483,False
ORD_6225514998,0.46844696236563427,False
ORD_8054150109,0.4682802190973841,False
ORD_6660053879,0.4681988064740681,False
ORD_2535744981,0.4681357149351288,False
ORD_2072701799,0.467869598110416,False
ORD_0015850954,0.4678225890000872,False
ORD_5635208113,0.4675563192447105,False
ORD_3947042196,0.46753472266483315,False
ORD_9171171882,0.4674910240416033,False
ORD_9054632845,0.46737850074903026,False
ORD_9351385372,0.4673406155833658,False
ORD_5958848469,0.4672890891924423,False
ORD_1745227438,0.46712511559206904,False
ORD_2328496951,0.4671218961465004,False
ORD_2390401241,0.46704521238352315,False
ORD_2961120000,0.46694663685199955,False
ORD_3239696945,0.4667159186482176,False
ORD_1465631212,0.4666681129545358,False
ORD_5453397125,0.46653889588724007,False
ORD_7465730162,0.4664591245833096,False
ORD_8204940831,0.46645389637753837,False
ORD_8308615952,0.46614109621238203,False
ORD_9544647498,0.4661249048104359,False
ORD_4765074816,0.4657829125614683,False
ORD_3102344533,0.4656758547333759,False
ORD_6643190359,0.46546320498288696,False
ORD_5473180099,0.4654191165007248,False
ORD_1349513298,0.46533193112477356,False
ORD_7716261301,0.46503799096534637,False
ORD_5204229644,0.4649444458147725,False
ORD_2053328796,0.4649371531644335,False
ORD_6762191709,0.4647981071020313,False
ORD_3928802177,0.4647420712694097,False
ORD_7961474013,0.46470000653858556,False
ORD_6080580285,0.464644368718937,False
ORD_2449236673,0.46463951578302515,False
ORD_7285636461,0.46437831943701974,False
ORD_8772846074,0.46436838121431295,False
ORD_5066797322,0.4643262204258438,False
ORD_2503884668,0.4642897985428442,False
ORD_7433952328,0.4642218456041146,False
ORD_9503531456,0.46420644876943035,False
ORD_8801696478,0.4639927038163327,False
ORD_2983363641,0.4637053891349538,False
ORD_9322197627,0.46365153255918384,False
ORD_8360987484,0.4635837861589004,False
ORD_5377408980,0.46355910375411713,False
ORD_8743398869,0.4635526014793515,False
ORD_8360297910,0.4635511340296473,False
ORD_9462953983,0.4634038505242857,False
ORD_0578245206,0.46340299842536675,False
ORD_5849765974,0.46339102825282275,False
ORD_7141199665,0.4633167603359941,False
ORD_7833582818,0.46328382588609823,False
ORD_7646907957,0.46318498088147797,False
ORD_4808379551,0.46314919338387917,False
ORD_3972310440,0.4630572440925254,False
ORD_9398872648,0.46301068874417733,False
ORD_3590982337,0.4629815165856224,False
ORD_8886531418,0.4628929178864366,False
ORD_3072790759,0.4628038319482114,False
ORD_5648494419,0.46263475574577745,False
ORD_9636329772,0.4626058606346779,False
ORD_2891128577,0.4625403872619117,False
ORD_0284618495,0.4624721202964983,False
ORD_3395798114,0.4623385042106195,False
ORD_6057335557,0.46225670039135536,False
ORD_0237834277,0.46219773174855444,False
ORD_2091088582,0.46210957215395687,False
ORD_3533708030,0.46189757351433114,False
ORD_8053091382,0.4618948336163412,False
ORD_4511875526,0.46185656649798096,False
ORD_2593007067,0.46173860780769244,False
ORD_1158965347,0.46163010057410386,False
ORD_5666706610,0.46157840258257976,False
ORD_8235172531,0.4615707516855059,False
ORD_0387081473,0.46144945241328683,False
ORD_9730813459,0.46128604475780616,False
ORD_8301542689,0.4607676335453528,False
ORD_0324714113,0.4606605380332173,False
ORD_7995813554,0.46060802880608415,False
ORD_6785047248,0.4606005102922841,False
ORD_5723528113,0.4605773239878391,False
ORD_1979948835,0.4603742830330739,False
ORD_4287572785,0.4603215749962581,False
ORD_9216700946,0.4603176404233132,False
ORD_6878697920,0.4600661286227482,False
ORD_1483013088,0.4600442540473355,False
ORD_1579905192,0.45996150018296394,False
ORD_9141296892,0.45969232583851755,False
ORD_8491133433,0.45967110959756496,False
ORD_1833297500,0.45946768986155584,False
ORD_3265227276,0.4593724351986997,False
ORD_6368934982,0.4590501165837676,False
ORD_9420777602,0.45899678587144715,False
ORD_3916724938,0.45898702285475246,False
ORD_5451132922,0.4588248295679343,False
ORD_8402835671,0.4587032283190357,False
ORD_2096953685,0.45869847635240996,False
ORD_7339443800,0.458657597390412,False
ORD_5847060856,0.4582793490166777,False
ORD_5019180355,0.4582775314808212,False
ORD_8095846822,0.4581224484816911,False
ORD_1585930878,0.4580949433436239,False
ORD_5245768476,0.45807871667378974,False
ORD_8347469539,0.45802765066448387,False
ORD_2160087017,0.457948752959111,False
ORD_7351041092,0.45788839014128097,False
ORD_0039272451,0.4578666400752007,False
ORD_4946437703,0.4578192899272432,False
ORD_1149479617,0.4577739548887677,False
ORD_1230776525,0.45777162908927493,False
ORD_7508234055,0.45774177470683886,False
ORD_5581318153,0.45764252309320647,False
ORD_2876006404,0.45748278355815447,False
ORD_0784222233,0.4574701114365979,False
ORD_2962246126,0.4574588938441738,False
ORD_9439486490,0.4574565964954929,False
ORD_4514327810,0.45732384976511603,False
ORD_3809374170,0.4573090138308917,False
ORD_1624864591,0.4571852289463911,False
ORD_0465092912,0.457086080843907,False
ORD_3201167571,0.45699247284838723,False
ORD_6362282292,0.45680619273881573,False
ORD_4604768359,0.45680056528392604,False
ORD_5043180819,0.4567181251506045,False
ORD_2902061261,0.4566275020596476,False
ORD_5027555938,0.4566001247847566,False
ORD_0123726338,0.4565568019639935,False
ORD_1292455493,0.4564828152585339,False
ORD_4938655229,0.45626623804503325,False
ORD_0607785275,0.4562540740854795,False
ORD_9324690450,0.45624335818269607,False
ORD_4505156717,0.4561680839371238,False
ORD_9405979334,0.45593895049732447,False
ORD_1264397652,0.455926819809739,False
ORD_4925344652,0.45587828967800215,False
