case_id,total_process_time_min
ORD_3756128100,4198.1
ORD_6981253985,4194.150000000001
ORD_5801799429,4190.583333333333
ORD_8566367067,4189.616666666668
ORD_2234606209,4184.083333333334
ORD_0019124482,4181.649999999999
ORD_3709022353,4180.9
ORD_4509300226,4177.4
ORD_3048452393,4177.333333333334
ORD_2375855696,4175.95
ORD_5813154582,4175.916666666666
ORD_9356724678,4174.733333333334
ORD_4916199121,4173.483333333334
ORD_6379645970,4170.666666666666
ORD_6946297741,4170.350000000001
ORD_4933999204,4170.016666666666
ORD_9000110914,4169.733333333334
ORD_1129538544,4169.566666666667
ORD_2299945416,4164.45
ORD_5968952017,4162.483333333333
ORD_4848984857,4161.983333333334
ORD_8100344578,4159.55
ORD_8657899918,4159.333333333333
ORD_7761630042,4151.866666666668
ORD_2353136424,4149.9
ORD_6886045565,4149.533333333334
ORD_1717677029,4147.650000000001
ORD_7367285787,4146.549999999999
ORD_0218991535,4142.699999999999
ORD_5671369808,4142.0
ORD_6276056789,4140.833333333333
ORD_1145839665,4139.3166666666675
ORD_9008931950,4137.649999999999
ORD_9901606028,4137.616666666667
ORD_2589966171,4137.533333333333
ORD_8615274894,4136.85
ORD_8076331778,4136.5
ORD_0126892511,4136.299999999999
ORD_4023516721,4128.85
ORD_5378804264,4127.6
ORD_6228739903,4126.633333333333
ORD_1136314657,4126.366666666667
ORD_2299794405,4125.650000000001
ORD_5277225601,4124.516666666667
ORD_5385540044,4123.95
ORD_6341250872,4122.3
ORD_4907567549,4119.85
ORD_4367054910,4111.766666666666
ORD_0716375456,4111.583333333334
ORD_4628995430,4110.583333333334
ORD_5281672023,4108.7
ORD_2449187198,4107.883333333333
ORD_5244044835,4098.483333333334
ORD_5575773948,4090.5
ORD_2427047253,4089.516666666667
ORD_5836268246,4088.883333333333
ORD_0863726063,4086.95
ORD_0386436539,4086.3999999999996
ORD_0257004828,4082.216666666667
ORD_0072637699,4081.983333333333
ORD_4328863772,4081.3666666666677
ORD_5266503545,4081.2999999999997
ORD_8839757572,4078.2666666666673
ORD_5638608075,4070.633333333333
ORD_0750669101,4068.966666666666
ORD_2102788967,4061.7500000000005
ORD_5155855075,4057.3499999999995
ORD_1314062816,4055.45
ORD_7118362734,4054.2999999999997
ORD_8337753785,4044.183333333334
ORD_7914413416,4043.6833333333325
ORD_5258993836,4043.1166666666663
ORD_8285240780,4040.4166666666665
ORD_2806866139,4039.5000000000005
ORD_5605959552,4037.8166666666666
ORD_3338425657,4036.0166666666664
ORD_3854028900,4034.2833333333333
ORD_5201248608,4031.2
ORD_0212471817,4030.483333333333
ORD_1526360280,4029.733333333333
ORD_3490388814,4028.683333333333
ORD_3075417276,4026.2
ORD_0881581555,4025.5833333333335
ORD_2426638250,4023.2833333333338
ORD_5929686161,4022.6000000000004
ORD_3424560573,4016.55
ORD_5869487865,4015.7
ORD_4169429356,4014.983333333333
ORD_3062955519,4013.2833333333333
ORD_0490485163,4012.2333333333336
ORD_1112237409,4008.55
ORD_7910985611,4008.55
ORD_0738495894,4008.3
ORD_9592427444,3998.0333333333333
ORD_0265244816,3995.0166666666673
ORD_9491154127,3993.7000000000007
ORD_9549695182,3992.5499999999993
ORD_8432983830,3987.1333333333337
ORD_3354656778,3979.6333333333323
ORD_8764783411,3977.3833333333323
ORD_3084951946,3976.4666666666662
ORD_3569926615,3975.183333333333
ORD_2548912898,3974.05
ORD_4295978098,3967.1833333333334
ORD_4761891198,3964.099999999999
ORD_7339443800,3961.5333333333338
ORD_5918458938,3961.1000000000013
ORD_1986688022,3961.083333333334
ORD_3201167571,3961.0833333333326
ORD_8054150109,3961.0333333333324
ORD_8204940831,3960.3166666666666
ORD_3457368201,3958.083333333334
ORD_1354613860,3953.0833333333335
ORD_8881263444,3952.5333333333324
ORD_3986853154,3951.916666666667
ORD_2281995846,3948.9166666666665
ORD_9006879356,3947.9166666666665
ORD_2055535400,3944.783333333333
ORD_8235172531,3944.2499999999995
ORD_3169986743,3943.716666666667
ORD_8105253735,3938.85
ORD_4901423204,3938.0333333333333
ORD_6047008132,3934.8499999999995
ORD_9328555055,3934.2000000000003
ORD_1803229565,3932.383333333333
ORD_1003098618,3931.9666666666662
ORD_9325620787,3929.6
ORD_7578405449,3923.6666666666665
ORD_3825464828,3921.2999999999997
ORD_1245306647,3920.4
ORD_3813528741,3919.5833333333335
ORD_6369210478,3917.633333333333
ORD_0039272451,3915.9666666666662
ORD_1413122839,3913.416666666667
ORD_7024650872,3911.5833333333335
ORD_0542036674,3908.7833333333333
ORD_6239232821,3908.5333333333333
ORD_7508234055,3908.4333333333325
ORD_6237422892,3907.45
ORD_8772846074,3907.25
ORD_3899654454,3905.2500000000005
ORD_9818783280,3900.3666666666672
ORD_0546229239,3900.35
ORD_3972310440,3898.266666666667
ORD_5038438291,3896.2166666666667
ORD_3150415265,3894.4500000000003
ORD_5835516656,3893.1
ORD_8286108764,3892.35
ORD_4841013874,3890.5833333333335
ORD_4229300703,3886.8999999999996
ORD_2871961650,3884.3999999999996
ORD_2891128577,3884.316666666666
ORD_6504961361,3882.8499999999995
ORD_8701729928,3882.4000000000005
ORD_9677921925,3881.7166666666662
ORD_0820825853,3881.233333333333
ORD_3432313586,3879.4500000000007
ORD_4242527319,3876.9500000000007
ORD_4822298808,3876.766666666667
ORD_1349513298,3876.5499999999997
ORD_4057499399,3876.5000000000005
ORD_1580888768,3876.2833333333338
ORD_7524062533,3873.25
ORD_8188744280,3872.4833333333336
ORD_1150274269,3871.833333333333
ORD_6331155323,3870.8166666666675
ORD_3051626859,3870.35
ORD_2371410597,3868.716666666667
ORD_9730813459,3867.683333333334
ORD_7285636461,3866.283333333333
ORD_2372037853,3864.4333333333334
ORD_8873322056,3864.233333333333
ORD_2574897117,3862.866666666667
ORD_1104918153,3860.0166666666664
ORD_4022904762,3857.5666666666666
ORD_9519508680,3856.8
ORD_1178425338,3855.9500000000007
ORD_0578245206,3855.15
ORD_6168754996,3851.616666666667
ORD_2180050439,3850.4833333333336
ORD_0608349171,3849.283333333333
ORD_8106015362,3848.583333333333
ORD_0584215289,3848.2999999999997
ORD_2777626569,3848.0
ORD_0485578756,3845.116666666666
ORD_2363925336,3845.0666666666666
ORD_4292072847,3844.2999999999997
ORD_9439486490,3843.016666666667
ORD_0485563184,3842.6166666666663
ORD_8864443594,3841.0000000000005
ORD_3901891103,3840.583333333334
ORD_7563412100,3840.4
ORD_0580777839,3840.266666666667
ORD_5086392220,3839.8333333333335
ORD_1906850298,3838.35
ORD_6123561459,3836.3500000000004
ORD_5438830408,3836.2500000000005
ORD_6728888264,3834.266666666667
ORD_0069951956,3832.566666666667
ORD_1745227438,3827.3999999999996
ORD_2815228584,3824.983333333333
ORD_2983278225,3824.149999999999
ORD_3497372720,3823.8833333333337
ORD_9587705724,3823.65
ORD_4765074816,3823.25
ORD_4255039848,3822.916666666667
ORD_6737459326,3822.566666666667
ORD_0052122110,3821.6333333333328
ORD_1139960005,3821.5166666666664
ORD_3987725528,3820.0333333333338
ORD_4147094703,3818.483333333334
ORD_1727923373,3818.1833333333334
ORD_9216700946,3817.1333333333328
ORD_4849758737,3811.583333333333
ORD_1119586125,3811.166666666667
ORD_4917712533,3810.7000000000003
ORD_8040318340,3810.366666666667
ORD_0760161498,3810.1500000000005
ORD_6130099441,3810.1
ORD_5674667094,3805.1166666666663
ORD_4514327810,3803.9999999999995
ORD_6871077988,3803.2
ORD_5482915455,3802.6000000000004
ORD_9656120649,3801.9166666666674
ORD_9177701830,3801.7166666666667
ORD_6200060867,3800.566666666667
ORD_4074043672,3798.35
ORD_6217233786,3796.5499999999993
ORD_3521113984,3796.1833333333334
ORD_7844827318,3795.9999999999995
ORD_9699603108,3795.316666666667
ORD_9069145975,3794.733333333333
ORD_7351041092,3794.1166666666672
ORD_0044545562,3793.65
ORD_9092079970,3793.4166666666665
ORD_5354890009,3792.5833333333326
ORD_6242757154,3788.133333333333
ORD_4524351594,3785.55
ORD_1563609091,3780.633333333334
ORD_6925768711,3780.633333333333
ORD_9347030372,3780.5499999999993
ORD_6594705791,3780.1333333333337
ORD_5599867855,3772.3166666666666
ORD_2053328796,3772.2166666666667
ORD_7319181781,3771.1833333333343
ORD_7423219000,3769.9500000000007
ORD_8095846822,3769.75
ORD_4565591741,3769.333333333334
ORD_5958848469,3769.1499999999996
ORD_3753041950,3768.8
ORD_3564156712,3768.2166666666662
ORD_6514320610,3766.0666666666666
ORD_5849765974,3765.6166666666672
ORD_5312150327,3763.3999999999996
ORD_8960236906,3761.399999999999
ORD_6355536849,3759.4000000000005
ORD_8733814646,3758.9166666666665
ORD_2286051192,3758.8333333333344
ORD_0756010322,3758.4333333333334
ORD_8700926725,3757.9499999999994
ORD_3592435726,3754.0333333333333
ORD_6372418804,3753.8
ORD_0888888927,3753.0166666666664
ORD_6368934982,3752.1666666666665
ORD_6873902640,3748.7833333333338
ORD_9008328747,3748.6500000000005
ORD_0260889834,3748.5499999999993
ORD_1203268710,3747.9333333333334
ORD_7628703863,3747.9166666666665
ORD_7134583930,3747.883333333333
ORD_7271645682,3747.7166666666676
ORD_9708795806,3746.183333333333
ORD_8527347084,3744.4999999999995
ORD_4667702876,3738.866666666667
ORD_8966478465,3737.683333333333
ORD_4021860538,3735.0833333333335
ORD_6057335557,3733.7166666666667
ORD_7187683192,3731.5666666666666
ORD_6231345655,3731.5333333333333
ORD_7252058999,3728.2500000000005
ORD_3641040390,3727.15
ORD_6584271143,3726.9999999999995
ORD_6938331498,3726.55
ORD_2972406915,3725.6333333333337
ORD_1560392396,3724.483333333333
ORD_1282253563,3723.9666666666662
ORD_5801056783,3722.516666666667
ORD_0056622231,3721.933333333333
ORD_6133642507,3721.2999999999997
ORD_5930481862,3721.033333333333
ORD_3641906171,3720.183333333333
ORD_8227546388,3711.016666666666
ORD_1644834211,3710.8833333333328
ORD_7941235247,3709.183333333334
ORD_2725699305,3707.1000000000004
ORD_9584398755,3706.6333333333337
ORD_9344488956,3706.333333333333
ORD_8668618272,3704.883333333334
ORD_7776885489,3704.55
ORD_1990768801,3704.316666666667
ORD_7424163053,3704.2
ORD_1495920145,3704.0666666666666
ORD_5004939462,3703.366666666667
ORD_1841200592,3702.866666666667
ORD_9299124846,3701.416666666666
ORD_9202304527,3700.6166666666663
ORD_7646907957,3700.4666666666667
ORD_3618553190,3699.0499999999997
ORD_5056106041,3698.8
ORD_1446936988,3698.316666666667
ORD_6785047248,3695.8666666666663
ORD_7739270661,3695.5333333333333
ORD_3312856595,3694.383333333333
ORD_4851935398,3692.7000000000007
ORD_2658839940,3685.3166666666666
ORD_0337640925,3684.266666666667
ORD_3632749993,3683.8666666666663
ORD_2465882332,3682.9333333333334
ORD_7029525366,3681.399999999999
ORD_9420777602,3680.416666666667
ORD_7470631591,3678.3333333333335
ORD_3979008561,3678.100000000001
ORD_5738078585,3678.1
ORD_6948116894,3677.7500000000005
ORD_8646403146,3677.1499999999996
ORD_4475834252,3676.566666666667
ORD_4055024925,3676.2833333333338
ORD_7856968977,3672.4666666666667
ORD_3819570545,3671.383333333333
ORD_6036440232,3670.566666666666
ORD_5130922547,3669.266666666667
ORD_5033856746,3669.266666666667
ORD_7833582818,3666.4666666666667
ORD_0725167822,3664.0499999999997
ORD_7986404663,3663.3333333333335
ORD_3922516453,3661.633333333333
ORD_0594336066,3661.3333333333335
ORD_9820091624,3656.7
ORD_8194448120,3656.516666666667
ORD_8178080118,3656.083333333333
ORD_4792250921,3655.8333333333335
ORD_2771013212,3654.9999999999995
ORD_5996408958,3654.833333333333
ORD_4928473614,3654.7
ORD_3165060347,3651.2833333333338
ORD_2443751560,3648.8166666666666
ORD_8054204540,3648.316666666667
ORD_8234556098,3648.3000000000006
ORD_4671392900,3648.3
ORD_0437792238,3647.7833333333333
ORD_1092269876,3647.6499999999996
ORD_5992677275,3646.5833333333335
ORD_9325700971,3646.55
ORD_5288531007,3646.5499999999993
ORD_1066829006,3644.066666666666
ORD_4287572785,3644.016666666667
ORD_5767504213,3643.3500000000004
ORD_5630779150,3642.916666666667
ORD_5225158150,3640.5666666666666
ORD_7149767129,3639.2999999999997
ORD_0867298736,3639.033333333333
ORD_4499172983,3637.8166666666666
ORD_9889558006,3637.7
ORD_2962246126,3637.066666666667
ORD_7232595062,3636.516666666667
ORD_9324690450,3636.4500000000003
ORD_2974646512,3636.1833333333334
ORD_7356873574,3635.0333333333338
ORD_8002138902,3633.633333333333
ORD_1752160591,3633.3666666666672
ORD_7612868749,3630.2333333333336
ORD_5983928796,3627.683333333333
ORD_5263982448,3627.383333333333
ORD_8894931176,3626.6166666666663
ORD_0392001648,3626.05
ORD_7804513919,3625.4166666666665
ORD_1263136080,3624.383333333333
ORD_4993373226,3624.3500000000004
ORD_6897449761,3623.8833333333323
ORD_1219006054,3623.2166666666667
ORD_7975077569,3622.6666666666665
ORD_8225881183,3621.8500000000004
ORD_5535884953,3620.2333333333336
ORD_4500707974,3617.516666666667
ORD_6194054224,3615.8666666666672
ORD_1319213848,3615.1833333333334
ORD_4793127066,3613.7833333333338
ORD_5453397125,3613.5499999999997
ORD_0735048545,3612.0833333333335
ORD_0607785275,3611.65
ORD_6213196578,3611.2166666666662
ORD_1286518108,3610.15
ORD_1159722552,3607.583333333333
ORD_1413503184,3605.0333333333338
ORD_6537877321,3605.0333333333333
ORD_5006784215,3602.6666666666665
ORD_3532590873,3599.233333333334
ORD_6747728972,3597.816666666667
ORD_7073329558,3596.033333333333
ORD_9797397287,3595.9166666666665
ORD_2727055284,3595.8499999999995
ORD_3395798114,3593.2166666666667
ORD_6008884114,3592.7666666666664
ORD_7227062074,3591.7500000000005
ORD_3418397287,3591.3666666666663
ORD_5559725295,3591.0166666666664
ORD_3073710564,3590.9
ORD_5549557490,3590.0166666666664
ORD_9210499198,3588.3
ORD_4346882528,3586.8333333333326
ORD_5292219610,3585.6166666666672
ORD_3262534854,3584.416666666667
ORD_7274910252,3584.3333333333326
ORD_3653384295,3583.3666666666672
ORD_5085011775,3583.233333333334
ORD_3673588001,3583.2166666666667
ORD_3690103526,3582.4166666666665
ORD_5314268732,3579.9666666666662
ORD_7736511989,3579.25
ORD_7725380357,3578.4833333333327
ORD_2119178012,3577.083333333333
ORD_7889184622,3576.616666666666
ORD_8209076565,3575.4833333333327
ORD_0309782083,3575.3000000000006
ORD_8818554591,3573.9666666666662
ORD_8525936108,3573.4833333333336
ORD_0592692661,3572.7166666666667
ORD_2658428835,3572.183333333333
ORD_7942767313,3571.7833333333333
ORD_8053091382,3570.833333333333
ORD_8782009856,3570.1833333333325
ORD_6896924262,3570.0166666666673
ORD_0181909750,3569.25
ORD_5826301067,3568.45
ORD_2493968822,3567.4666666666662
ORD_2350906309,3565.383333333333
ORD_9400866923,3563.4
ORD_6428898102,3563.1499999999996
ORD_9592335562,3562.633333333333
ORD_3000431213,3562.133333333333
ORD_9391832073,3562.0333333333338
ORD_3594516990,3560.816666666666
ORD_9027173257,3560.400000000001
ORD_3302947060,3559.4500000000003
ORD_7619061610,3558.816666666666
ORD_0352864434,3554.4
ORD_0998928364,3554.133333333333
ORD_9207464389,3553.2
ORD_3438385770,3552.7666666666664
ORD_5648494419,3552.0333333333333
ORD_7439461596,3551.0
ORD_6543959416,3550.95
ORD_7069655476,3548.45
ORD_9776718106,3547.5
ORD_2344591096,3546.6499999999996
ORD_7003239901,3545.4166666666674
ORD_6762191709,3544.1499999999996
ORD_4162334036,3543.983333333333
ORD_3874759336,3543.7166666666662
ORD_3353795133,3543.6833333333325
ORD_1744241899,3543.1499999999996
ORD_1833297500,3542.2000000000007
ORD_3328047243,3540.7166666666662
ORD_9029073060,3540.4833333333327
ORD_9311044896,3539.216666666667
ORD_8008621300,3538.15
ORD_2208087824,3538.066666666666
ORD_1922502899,3537.5833333333335
ORD_1513803192,3536.0500000000006
ORD_1151507821,3535.95
ORD_1487691264,3535.4666666666667
ORD_9641306312,3532.9666666666667
ORD_3486307410,3531.7000000000003
ORD_6632739696,3530.583333333333
ORD_4098365390,3529.316666666667
ORD_0118616499,3528.85
ORD_1474545466,3528.483333333333
ORD_3624618972,3528.0333333333338
ORD_8672689656,3526.8000000000006
ORD_0801252353,3525.6333333333328
ORD_8593026077,3524.6833333333334
ORD_8925561525,3523.7833333333333
ORD_3265227276,3521.9833333333336
ORD_9923717504,3519.233333333333
ORD_2734484520,3518.1333333333337
ORD_2213127193,3514.2833333333324
ORD_6213019342,3513.1000000000004
ORD_4416025641,3510.833333333334
ORD_1432497216,3509.7333333333336
ORD_7067882894,3509.1166666666672
ORD_4193556054,3508.2666666666664
ORD_2568776469,3505.25
ORD_3973133902,3504.933333333333
ORD_6648969914,3504.683333333332
ORD_4482305723,3504.6000000000004
ORD_2904034627,3504.416666666667
ORD_7178125272,3504.2
ORD_7130820564,3504.166666666667
ORD_5901726476,3503.7833333333333
ORD_9177071999,3502.8999999999996
ORD_9881319364,3502.2499999999995
ORD_1889767299,3502.2166666666667
ORD_1994582716,3501.95
ORD_1784378769,3501.7833333333333
ORD_3442638029,3498.9
ORD_8528071712,3498.833333333334
ORD_9034199277,3498.0333333333333
ORD_2543321172,3497.5333333333333
ORD_5957984359,3496.3333333333335
ORD_8648936698,3495.7333333333336
ORD_1634338455,3494.75
ORD_4938655229,3493.15
ORD_4859762931,3493.133333333333
ORD_6386042294,3492.7833333333338
ORD_6103661618,3492.7000000000003
ORD_3569371435,3492.6666666666674
ORD_8966493505,3492.35
ORD_3502215093,3490.1333333333337
ORD_5725792192,3488.4000000000005
ORD_4673287633,3488.1833333333334
ORD_6839713913,3487.3166666666666
ORD_9544683293,3487.2666666666664
ORD_7294963083,3487.0
ORD_7200138519,3486.7833333333338
ORD_2072701799,3486.566666666666
ORD_5377408980,3485.1166666666663
ORD_8551473383,3483.5333333333333
ORD_3560817512,3483.3833333333328
ORD_9875818441,3482.6333333333328
ORD_4892456486,3482.1000000000004
ORD_3377701291,3481.2666666666664
ORD_1742878296,3480.2166666666662
ORD_9705638231,3479.733333333333
ORD_4171090373,3477.816666666667
ORD_2797761530,3477.6333333333337
ORD_5930935886,3476.666666666666
ORD_0161838731,3475.983333333334
ORD_2328496951,3475.9
ORD_7078203646,3475.683333333334
ORD_0164639525,3475.083333333333
ORD_3533708030,3474.8000000000006
ORD_1691460953,3473.7999999999997
ORD_3030845614,3473.5333333333333
ORD_8562696958,3473.516666666667
ORD_6208408306,3473.1000000000004
ORD_0308595984,3472.7999999999997
ORD_6254325664,3472.2
ORD_9609457764,3472.0
ORD_9171171882,3471.516666666667
ORD_2091088582,3470.2000000000003
ORD_8360194477,3470.083333333333
ORD_3971320433,3467.683333333334
ORD_4814045284,3467.2666666666664
ORD_6019193010,3466.55
ORD_7940541118,3466.35
ORD_1826385474,3465.966666666667
ORD_4723693096,3465.5666666666666
ORD_6367464426,3463.8999999999996
ORD_9524930997,3460.3
ORD_9736638654,3459.7166666666662
ORD_0549792296,3459.583333333333
ORD_8255029308,3459.1500000000005
ORD_9498137732,3459.1333333333328
ORD_4200810616,3459.1
ORD_0770553525,3455.533333333333
ORD_3397538895,3455.416666666667
ORD_4267036314,3455.2000000000003
ORD_0896935177,3451.2333333333336
ORD_7086240002,3450.383333333334
ORD_3495259249,3449.35
ORD_2093125707,3449.2166666666667
ORD_7821529019,3448.6166666666663
ORD_8754020218,3448.3999999999996
ORD_3207043347,3448.05
ORD_9175015145,3447.8333333333335
ORD_0991011171,3446.8499999999995
ORD_2621200452,3445.483333333333
ORD_1211521239,3445.433333333334
ORD_8222077356,3443.8666666666672
ORD_5986600866,3443.866666666667
ORD_0870891309,3442.5166666666664
ORD_9167657492,3441.85
ORD_6701447468,3441.183333333333
ORD_7407047835,3440.65
ORD_5807376348,3440.4666666666667
ORD_7366104209,3439.85
ORD_8914943838,3439.266666666667
ORD_2621355901,3439.2166666666667
ORD_9380245106,3439.0166666666673
ORD_0441940891,3438.833333333333
ORD_1292455493,3438.733333333333
ORD_6285984691,3438.616666666667
ORD_9092157244,3438.0166666666664
ORD_9340861183,3437.6833333333343
ORD_1945243340,3437.0666666666666
ORD_0396787742,3435.266666666667
ORD_1428671259,3433.9833333333336
ORD_7002748531,3433.116666666666
ORD_4777399534,3432.7499999999995
ORD_9311169946,3432.65
ORD_3916724938,3430.2666666666664
ORD_4138439792,3429.016666666667
ORD_6464081430,3428.3
ORD_9544647498,3428.0333333333333
ORD_8837399723,3428.0
ORD_6976907664,3427.85
ORD_8619831936,3427.666666666667
ORD_6248741860,3426.6833333333334
ORD_7566365521,3425.716666666666
ORD_7937053239,3424.2833333333333
ORD_3675172044,3423.883333333333
ORD_6225514998,3423.25
ORD_6238446457,3422.633333333333
ORD_7318650585,3422.2499999999995
ORD_5598017830,3422.133333333333
ORD_7089924563,3421.966666666668
ORD_2631780768,3421.1
ORD_4541650439,3420.2999999999997
ORD_7087659403,3419.1333333333337
ORD_6866712451,3418.2166666666667
ORD_4710187273,3417.066666666667
ORD_2555646676,3416.0333333333333
ORD_7582544165,3415.9499999999994
ORD_5736534662,3414.933333333334
ORD_3031363544,3413.8666666666663
ORD_1725007048,3413.6166666666663
ORD_2818958609,3413.583333333333
ORD_7791984154,3413.2
ORD_0457378162,3413.1000000000004
ORD_9669457844,3411.35
ORD_6332492542,3409.5666666666666
ORD_7647573924,3408.566666666667
ORD_9393167388,3408.3166666666666
ORD_4201559226,3406.9333333333334
ORD_0727119136,3406.85
ORD_4232687830,3405.9999999999995
ORD_9141296892,3404.6499999999996
ORD_7742652413,3403.2333333333336
ORD_6272737869,3402.2166666666667
ORD_0471816616,3401.983333333333
ORD_2853231207,3401.833333333333
ORD_3510383775,3401.516666666667
ORD_7406141776,3401.516666666667
ORD_2872604354,3401.4166666666665
ORD_8545940131,3400.2
ORD_9701532868,3400.1000000000004
ORD_7857528607,3399.3333333333335
ORD_7335002435,3398.733333333333
ORD_1204692570,3395.6
ORD_1822729403,3395.1333333333328
ORD_4801017282,3391.383333333333
ORD_7538231709,3389.6666666666665
ORD_6310446536,3389.5833333333335
ORD_9834051412,3389.416666666667
ORD_9826325154,3389.366666666667
ORD_1553322923,3388.75
ORD_2077505741,3388.566666666667
ORD_7640724700,3388.2999999999993
ORD_5617557275,3387.100000000001
ORD_9325445552,3386.9666666666667
ORD_9726955633,3385.666666666667
ORD_3811087183,3384.55
ORD_9104655786,3384.516666666667
ORD_3124184967,3384.483333333333
ORD_8718542609,3380.2333333333336
ORD_4176790831,3379.9666666666662
ORD_5284195706,3378.8
ORD_6062142559,3378.566666666667
ORD_9254346132,3378.183333333333
ORD_0042569135,3377.6
ORD_0352931297,3375.733333333333
ORD_3080368817,3375.4333333333334
ORD_4315212807,3374.8666666666672
ORD_6817706284,3374.0166666666664
ORD_1368149397,3373.716666666667
ORD_0410542198,3373.316666666667
ORD_8875632929,3372.5500000000006
ORD_7018974967,3369.7166666666662
ORD_4440737382,3368.999999999999
ORD_8611934248,3368.7
ORD_0117531863,3368.233333333333
ORD_2264632477,3367.983333333333
ORD_3526152439,3367.9499999999994
ORD_6270078456,3367.683333333333
ORD_5065417414,3367.516666666667
ORD_1267764088,3367.2833333333333
ORD_8495099322,3366.95
ORD_1843712459,3365.6499999999996
ORD_1542362187,3364.6000000000004
ORD_1036184566,3364.4666666666667
ORD_0631691416,3364.3
ORD_5666706610,3363.4833333333336
ORD_2854220202,3363.466666666667
ORD_2274399138,3363.1499999999996
ORD_8081784130,3363.0333333333333
ORD_3842716499,3362.7499999999995
ORD_1601467177,3361.983333333333
ORD_6035746807,3360.7000000000003
ORD_2835839310,3360.5333333333333
ORD_7698252568,3360.4833333333336
ORD_2194946657,3360.0999999999995
ORD_0425570741,3358.9333333333334
ORD_2994193496,3357.9166666666665
ORD_1593865011,3355.2999999999993
ORD_3350498763,3352.7999999999997
ORD_3389224307,3352.483333333333
ORD_0567995599,3352.3166666666666
ORD_6908704208,3352.0333333333333
ORD_6785113327,3351.083333333333
ORD_4171630611,3350.8166666666666
ORD_3587502558,3350.666666666667
ORD_9130583012,3350.6166666666672
ORD_8410975425,3349.75
ORD_7359022051,3349.6000000000004
ORD_6045122017,3349.566666666666
ORD_0152563459,3349.4500000000003
ORD_7377304859,3348.333333333333
ORD_8743398869,3348.266666666667
ORD_9995607360,3347.133333333333
