case_id,total_process_time_min
ORD_9311044896,1591.6499999999999
ORD_2212671037,1591.0333333333338
ORD_5833930483,1586.633333333333
ORD_1313995459,1582.75
ORD_3864520285,1579.9666666666662
ORD_2045053114,1578.6166666666663
ORD_6865715543,1577.5666666666666
ORD_4455351340,1575.0333333333333
ORD_7069130027,1573.6333333333334
ORD_7182918362,1572.2166666666667
ORD_7154158100,1568.3999999999999
ORD_5672403700,1566.1166666666668
ORD_2571590584,1564.3833333333334
ORD_6248741860,1563.933333333333
ORD_0233069275,1563.8000000000002
ORD_7978256146,1562.1333333333332
ORD_4111568212,1559.4833333333331
ORD_6728961323,1558.6833333333332
ORD_3763108964,1557.3333333333337
ORD_0526067306,1553.15
ORD_5889139543,1553.1499999999999
ORD_3472559129,1550.45
ORD_4665075332,1549.4833333333336
ORD_6564135866,1548.616666666667
ORD_3421512737,1548.5166666666667
ORD_9209383083,1547.7666666666667
ORD_3675172044,1546.4666666666667
ORD_8562720718,1546.2333333333331
ORD_2594091957,1546.216666666667
ORD_7507503367,1545.4833333333331
ORD_7426464928,1543.7333333333336
ORD_7778331472,1542.5666666666666
ORD_2356275174,1542.2499999999995
ORD_9860827708,1540.7166666666667
ORD_6121168943,1539.833333333333
ORD_8886531418,1539.7666666666669
ORD_8231753705,1539.7333333333331
ORD_8887444492,1539.0000000000002
ORD_8016718075,1537.8999999999996
ORD_7513571545,1536.9166666666667
ORD_6618563651,1536.7833333333335
ORD_6072098700,1536.4499999999996
ORD_7460017693,1533.7
ORD_3488341166,1532.0166666666667
ORD_1845168130,1531.6999999999998
ORD_7995982183,1526.1666666666665
ORD_9363339741,1526.0166666666662
ORD_0510585102,1523.9833333333336
ORD_4826275967,1523.8999999999999
ORD_3947042196,1522.5666666666666
ORD_3137175007,1519.9166666666667
ORD_0515870148,1519.8166666666666
ORD_1839428939,1518.6666666666663
ORD_2996868111,1515.7999999999997
ORD_3389224307,1515.6166666666668
ORD_9737063360,1515.2333333333338
ORD_7449892398,1514.5333333333333
ORD_9523421628,1513.416666666667
ORD_6235749800,1511.3
ORD_9969390306,1511.2666666666664
ORD_5265314497,1510.35
ORD_2600185103,1510.116666666667
ORD_7066962121,1509.3666666666663
ORD_7121239861,1505.9333333333334
ORD_5768605191,1505.5500000000002
ORD_2871210447,1504.8833333333334
ORD_4023270311,1503.1499999999999
ORD_1447446511,1501.6833333333338
ORD_0889489403,1501.3166666666668
ORD_0040417328,1500.7333333333333
ORD_5839217979,1499.9666666666665
ORD_7709412139,1499.3000000000002
ORD_3321276699,1499.0833333333335
ORD_4048135394,1497.183333333333
ORD_8222077356,1496.4333333333336
ORD_3858426275,1494.6166666666666
ORD_6801457624,1494.6
ORD_3148190294,1494.5333333333335
ORD_9320049431,1494.3666666666668
ORD_7985394199,1494.1166666666672
ORD_3492675873,1488.3166666666668
ORD_6460578851,1488.25
ORD_2980083258,1486.9666666666665
ORD_5295862333,1482.9
ORD_5248553527,1482.8166666666666
ORD_0332496087,1482.1666666666663
ORD_9030701570,1480.9166666666665
ORD_2721096211,1478.783333333333
ORD_4361560000,1478.5333333333333
ORD_3985911221,1477.9333333333332
ORD_4332490471,1476.616666666667
ORD_5520222267,1476.1666666666665
ORD_5547559902,1474.5833333333333
ORD_8334942404,1473.9999999999998
ORD_4213352206,1473.95
ORD_4953305108,1471.9666666666667
ORD_4917712533,1470.1499999999999
ORD_7406141776,1469.1166666666666
ORD_3116301430,1467.4333333333332
ORD_3899654454,1464.7500000000002
ORD_5394975954,1464.2166666666667
ORD_3614272933,1463.6833333333332
ORD_0254614771,1462.65
ORD_0188624377,1462.3000000000002
ORD_1368426235,1461.5
ORD_8038498908,1460.25
ORD_4411859434,1459.733333333333
ORD_2858093241,1458.6833333333334
ORD_6070001991,1457.8833333333337
ORD_5086021800,1457.5833333333333
ORD_0614068182,1457.2833333333335
ORD_4043542091,1455.3666666666666
ORD_7166043563,1454.1333333333332
ORD_2031877828,1453.4833333333333
ORD_0722164453,1453.1833333333336
ORD_6417929990,1452.1666666666667
ORD_0144691817,1451.2833333333333
ORD_2872604354,1450.8333333333335
ORD_2289102260,1449.5666666666666
ORD_1920854396,1449.4833333333333
ORD_2458221776,1449.0166666666667
ORD_5322026785,1447.5500000000002
ORD_5438830408,1447.2166666666662
ORD_1477659090,1447.0333333333333
ORD_9178019765,1444.9333333333334
ORD_1657572261,1444.2166666666667
ORD_9196068497,1443.65
ORD_6638435821,1443.4666666666665
ORD_0892969629,1442.8000000000002
ORD_7164414206,1442.3500000000001
ORD_9175015145,1439.3833333333334
ORD_7217057550,1438.8666666666666
ORD_2416129321,1438.4833333333331
ORD_6264250321,1437.7833333333335
ORD_1853154046,1437.7166666666672
ORD_5889399615,1437.0833333333337
ORD_4171630611,1435.55
ORD_5658809123,1434.3166666666668
ORD_7420942662,1434.033333333333
ORD_9370013007,1433.75
ORD_8894931176,1433.1666666666667
ORD_3962747586,1432.7166666666665
ORD_2377866148,1432.0833333333335
ORD_7022471515,1432.0666666666664
ORD_0407374020,1431.8333333333333
ORD_3521113984,1431.716666666667
ORD_1796795374,1430.6000000000004
ORD_6833195232,1430.5666666666668
ORD_3945963727,1428.8333333333333
ORD_2280816120,1428.6166666666668
ORD_2321819975,1428.5166666666662
ORD_2602313789,1426.533333333333
ORD_4412791099,1425.95
ORD_7360834954,1425.3166666666668
ORD_7135491917,1423.75
ORD_7515097660,1420.4500000000003
ORD_9372166446,1418.9
ORD_4673738463,1416.95
ORD_0181909750,1416.6
ORD_2528844949,1415.6166666666668
ORD_3021896587,1414.5500000000002
ORD_1393265549,1413.9999999999998
ORD_0141306562,1413.8166666666668
ORD_4946040341,1413.7499999999998
ORD_9180081186,1413.45
ORD_7015786860,1412.5666666666664
ORD_7910004399,1412.4499999999998
ORD_1504652224,1412.3833333333334
ORD_6515068973,1411.4000000000003
ORD_3648977048,1411.2666666666669
ORD_2655001657,1410.8166666666666
ORD_3732764218,1408.3333333333335
ORD_0413084772,1407.6833333333334
ORD_7843182409,1407.6499999999999
ORD_7786754429,1406.7166666666667
ORD_3312520331,1406.3833333333332
ORD_8039719552,1406.2666666666669
ORD_1764094369,1404.9333333333336
ORD_8283426572,1404.2333333333331
ORD_5609021558,1403.5833333333335
ORD_7060117295,1402.333333333333
ORD_4815337436,1401.7166666666667
ORD_2141169093,1401.0833333333333
ORD_6000119279,1401.0
ORD_8745684161,1400.7
ORD_2446374237,1400.3
ORD_5680920344,1399.3000000000002
ORD_4564056962,1399.066666666667
ORD_7058658528,1398.0833333333335
ORD_7484029179,1397.4333333333334
ORD_2626953102,1397.4333333333332
ORD_8276822885,1395.9166666666663
ORD_3138541618,1395.3833333333334
ORD_7549144385,1394.2666666666664
ORD_5393885357,1393.4333333333336
ORD_4678625434,1393.3500000000001
ORD_3636498154,1393.2000000000003
ORD_6353127961,1392.9999999999998
ORD_5890568076,1392.966666666667
ORD_8365695283,1391.3666666666668
ORD_8200548143,1391.3333333333335
ORD_9462830539,1391.0333333333333
ORD_4096311320,1390.5500000000002
ORD_8913339506,1390.3999999999999
ORD_5209584189,1389.9999999999998
ORD_1644552042,1389.7166666666662
ORD_3359926396,1389.5
ORD_1807799240,1388.333333333333
ORD_9677693872,1386.7
ORD_2011425962,1386.2666666666669
ORD_6996144839,1385.0500000000002
ORD_1989847931,1384.0000000000002
ORD_7002748531,1383.5000000000002
ORD_1709489657,1383.3833333333334
ORD_8526485492,1381.9
ORD_3086025607,1381.8
ORD_7844827318,1381.8
ORD_2614993874,1381.35
ORD_2521159783,1381.1333333333332
ORD_7776641399,1379.9833333333333
ORD_0261067557,1379.3000000000002
ORD_6372418804,1378.0166666666667
ORD_9519517750,1377.783333333334
ORD_1971354731,1377.4833333333333
ORD_6573821693,1376.8166666666668
ORD_6609630003,1376.3666666666668
ORD_4331994145,1376.2833333333333
ORD_4062855249,1374.9499999999998
ORD_0022961984,1374.3666666666663
ORD_5632492824,1374.2833333333335
ORD_5706246636,1373.0833333333333
ORD_7172107964,1372.9
ORD_8386739284,1372.8833333333332
ORD_6653183480,1371.8833333333332
ORD_5455160088,1370.0166666666667
ORD_5709842184,1369.9999999999998
ORD_8701729928,1369.6833333333334
ORD_0279573902,1369.0999999999995
ORD_6884488025,1368.55
ORD_2766964051,1367.9500000000003
ORD_0253755180,1367.8499999999995
ORD_9312985132,1367.5166666666667
ORD_6347754506,1367.2666666666664
ORD_7211754736,1366.5
ORD_9809784593,1366.2833333333335
ORD_1272995826,1366.1166666666668
ORD_6046395410,1365.0833333333335
ORD_4380984240,1364.566666666667
ORD_1336082751,1364.4166666666667
ORD_0976997582,1363.5833333333333
ORD_7889184622,1363.5666666666662
ORD_1749055888,1362.9499999999998
ORD_8837794781,1362.0833333333333
ORD_3073410871,1361.55
ORD_3376736932,1361.3166666666668
ORD_7616344547,1360.8000000000002
ORD_8106257804,1360.75
ORD_3804666814,1359.65
ORD_9391986537,1359.5166666666673
ORD_3460133304,1358.8666666666666
ORD_6477172458,1357.7666666666664
ORD_2048666733,1357.5499999999997
ORD_9956843335,1357.4
ORD_9256999651,1356.6499999999999
ORD_9420511189,1356.4166666666665
ORD_0840420505,1355.1333333333332
ORD_4919696402,1354.3000000000002
ORD_8039509755,1353.8000000000004
ORD_0117973053,1353.4833333333333
ORD_8591543702,1353.3833333333334
ORD_6270078456,1353.2500000000005
ORD_9876932720,1352.5166666666664
ORD_2852135736,1352.2666666666664
ORD_0461808813,1351.633333333333
ORD_4547965529,1351.6166666666663
ORD_0772235896,1351.3333333333333
ORD_6310284937,1351.2666666666667
ORD_6023232705,1350.666666666667
ORD_8358377926,1350.6333333333337
ORD_0271657182,1349.9833333333331
ORD_9126692060,1349.7499999999998
ORD_2312343669,1349.3
ORD_6386042294,1348.4833333333336
ORD_3320696079,1348.2166666666665
ORD_7127088433,1347.7833333333333
ORD_8214584473,1346.8999999999999
ORD_5936339278,1345.616666666667
ORD_0359242282,1344.4666666666662
ORD_0019124482,1344.3000000000002
ORD_5247893674,1344.1333333333337
ORD_3905005160,1344.0999999999997
ORD_2400159311,1343.8166666666664
ORD_1499158282,1343.4666666666665
ORD_1436599682,1342.9666666666665
ORD_4313127190,1342.1666666666667
ORD_1500467752,1340.7833333333333
ORD_7290227092,1340.7666666666669
ORD_5273208964,1340.5833333333335
ORD_0352931297,1340.4166666666667
ORD_1817040966,1339.8666666666668
ORD_0187153356,1338.2166666666662
ORD_4983394762,1337.5833333333335
ORD_4419082491,1337.3166666666666
ORD_4304899095,1336.9166666666665
ORD_9849010360,1336.7333333333331
ORD_0649054226,1336.6333333333332
ORD_4758898232,1336.5000000000002
ORD_4088993005,1336.35
ORD_1551788342,1335.9666666666665
ORD_3145975403,1335.6999999999998
ORD_3601585422,1335.6333333333334
ORD_4632384408,1334.9833333333333
ORD_6981253985,1334.9166666666665
ORD_2500875594,1334.85
ORD_1378258060,1334.0666666666666
ORD_1473597081,1332.833333333333
ORD_8285226064,1332.6833333333332
ORD_0413624879,1332.1666666666667
ORD_4288589733,1332.05
ORD_2931056359,1331.4166666666667
ORD_1352706512,1330.4500000000003
ORD_7941235247,1330.1666666666665
ORD_2601850853,1330.066666666667
ORD_3401861301,1329.45
ORD_6287639434,1329.1833333333334
ORD_2415056913,1329.1333333333332
ORD_5477813970,1328.983333333333
ORD_8401834560,1328.9499999999998
ORD_3618553190,1328.683333333333
ORD_4510344403,1328.1833333333336
ORD_9285183526,1327.7166666666667
ORD_9623040723,1327.4166666666665
ORD_7362426257,1327.3333333333335
ORD_1593945484,1327.1166666666666
ORD_5984895483,1326.8499999999997
ORD_5810862221,1326.4499999999998
ORD_1688919764,1325.5166666666667
ORD_1311449707,1325.4500000000003
ORD_4787775685,1325.4333333333334
ORD_3965371082,1325.1333333333332
ORD_4664375075,1325.0833333333335
ORD_7277409952,1324.9166666666667
ORD_3684740958,1324.4999999999998
ORD_1695370816,1324.4333333333332
ORD_9793824071,1324.3000000000002
ORD_8381851705,1323.9333333333332
ORD_6947362344,1323.6499999999999
ORD_6103945384,1323.2
ORD_9692365807,1322.8666666666668
ORD_0376409253,1321.5166666666664
ORD_6728916022,1321.1166666666666
ORD_6431771674,1321.0166666666669
ORD_3673500117,1320.7999999999997
ORD_9116679237,1320.716666666667
ORD_7579102634,1320.5333333333333
ORD_5526892171,1320.4333333333334
ORD_4706102507,1320.4166666666667
ORD_0181028749,1320.0333333333333
ORD_6155069128,1319.4166666666667
ORD_5094898352,1318.7
ORD_8236128167,1317.6000000000001
ORD_6733609087,1317.1666666666665
ORD_9818783280,1316.9333333333336
ORD_1503057364,1316.5333333333338
ORD_7490833287,1315.9500000000005
ORD_1828973213,1315.8999999999999
ORD_9590058651,1315.7833333333333
ORD_8080859369,1315.4666666666665
ORD_7998727497,1315.3500000000004
ORD_7780467275,1313.7000000000003
ORD_4312917740,1313.6666666666667
ORD_8196529912,1313.5833333333335
ORD_8966493505,1313.5666666666664
ORD_7985262264,1313.5500000000002
ORD_5643844596,1313.1499999999999
ORD_1965155585,1312.9
ORD_7763154143,1312.533333333333
ORD_1263136080,1311.8166666666666
ORD_0424044410,1311.8
ORD_3755534399,1311.6999999999996
ORD_9462772103,1311.666666666667
ORD_7396336761,1311.5666666666664
ORD_4078470760,1311.1333333333337
ORD_4343196527,1310.5500000000006
ORD_4315185335,1310.4999999999995
ORD_5439259833,1309.4166666666663
ORD_5401581168,1308.0666666666668
ORD_6946275620,1308.0166666666664
ORD_4324761961,1307.6833333333334
ORD_0329403860,1307.583333333333
ORD_8985823422,1307.1833333333338
ORD_0955888731,1306.9333333333334
ORD_4032089727,1306.4999999999998
ORD_9309948595,1306.2666666666667
ORD_5455876882,1306.1000000000006
ORD_7524062533,1305.7333333333331
ORD_3832878695,1305.616666666666
ORD_0850774872,1305.5
ORD_9004171586,1305.1999999999998
ORD_2042473378,1305.133333333333
ORD_5086392220,1304.6666666666665
ORD_7495366264,1304.6333333333334
ORD_0053456737,1304.3333333333333
ORD_3683038964,1304.0333333333328
ORD_8144222320,1303.7333333333333
ORD_4880997203,1303.6333333333332
ORD_8467549741,1303.4499999999996
ORD_2274399138,1302.9333333333336
ORD_9423269516,1302.0999999999997
ORD_4239588266,1300.966666666667
ORD_4970558417,1300.8166666666666
ORD_0662980117,1300.4999999999998
ORD_1313076359,1300.3166666666668
ORD_0460648238,1299.8833333333334
ORD_6702293324,1299.5500000000004
ORD_1101494297,1298.4833333333336
ORD_7420238775,1298.05
ORD_5444608029,1297.8000000000002
ORD_5428704427,1297.2833333333333
ORD_5927751970,1297.1999999999998
ORD_9349844901,1296.2166666666665
ORD_9038896849,1295.7166666666665
ORD_5534127588,1295.6333333333332
ORD_9549295003,1295.15
ORD_8526782774,1295.1333333333332
ORD_9002279586,1294.1666666666667
ORD_0866095018,1294.1000000000001
ORD_3302207870,1294.0333333333335
ORD_9536571305,1294.0166666666667
ORD_3845214305,1293.8666666666666
ORD_5274755835,1293.6333333333332
ORD_6263840833,1293.25
ORD_0140599690,1293.233333333334
ORD_1233231328,1293.0833333333335
ORD_9836668088,1292.9833333333333
ORD_5220407648,1292.4
ORD_2294551078,1292.2333333333338
ORD_4679905157,1292.1833333333332
ORD_4988290233,1292.1
ORD_0793415818,1290.8833333333332
ORD_7420391227,1290.8500000000001
ORD_0396787742,1290.5
ORD_1727923373,1289.7166666666667
ORD_6037248164,1289.4666666666667
ORD_7252329543,1287.533333333333
ORD_1481192680,1287.4166666666667
ORD_6701525667,1287.3000000000002
ORD_2326667358,1287.1999999999998
ORD_1531432936,1286.9333333333332
ORD_5191113999,1286.4499999999998
ORD_4655198908,1286.0000000000002
ORD_4509355011,1285.7833333333335
ORD_7523119162,1285.7
ORD_5395494738,1284.8000000000002
ORD_1784952261,1284.6166666666668
ORD_1581692577,1284.1333333333337
ORD_8548111515,1283.15
ORD_5607668920,1282.8666666666666
ORD_1072073420,1282.85
ORD_4416989775,1282.7666666666667
ORD_7806598207,1282.7666666666662
ORD_0739380206,1282.4999999999998
ORD_2853075892,1282.0666666666666
ORD_3267927032,1282.05
ORD_1494746140,1281.7333333333333
ORD_3260065324,1280.783333333334
ORD_8983708272,1280.7000000000007
ORD_3207115625,1280.3
ORD_3156846283,1279.9666666666667
ORD_7949931507,1279.8166666666666
ORD_4691114899,1279.7833333333333
ORD_7179435129,1279.7666666666667
ORD_0603461077,1279.533333333333
ORD_9157224621,1278.6666666666665
ORD_1380598017,1278.666666666666
ORD_4466116361,1278.4333333333334
ORD_2120591632,1278.4166666666667
ORD_3650421565,1278.05
ORD_1837239494,1277.9333333333332
ORD_7684517921,1277.8166666666664
ORD_2792680188,1276.5333333333335
ORD_4183941573,1276.45
ORD_1994267260,1275.9
ORD_0760774324,1275.8999999999999
ORD_8264314790,1275.8833333333334
ORD_0550948122,1275.6333333333332
ORD_4925344652,1275.166666666666
ORD_7208817953,1274.6000000000001
ORD_2714388423,1274.3
ORD_8513870685,1274.2333333333331
ORD_2823512785,1273.9666666666665
ORD_2493212590,1273.816666666667
ORD_4584618190,1273.0166666666669
ORD_9869870111,1272.3833333333337
ORD_7814630615,1272.1
ORD_5636129834,1272.0333333333333
ORD_7739663744,1271.6833333333336
ORD_7622689344,1271.4999999999998
ORD_7612370104,1270.9999999999998
ORD_1683758735,1270.95
ORD_6861445536,1270.7333333333336
ORD_8729634440,1270.616666666667
ORD_0792740830,1270.5333333333335
ORD_6464994535,1269.2
ORD_0495738110,1268.5500000000002
ORD_7034155664,1267.9500000000003
ORD_6597080366,1267.8333333333333
ORD_1737378964,1267.6833333333332
ORD_0379807838,1267.083333333333
ORD_2710475976,1267.0500000000002
ORD_9724757389,1266.7499999999998
ORD_0637226370,1266.4666666666665
ORD_5837840264,1266.283333333333
ORD_0125932577,1265.6833333333336
ORD_9272931494,1265.6333333333334
ORD_8095846822,1265.5833333333335
ORD_5276793740,1265.5833333333333
ORD_8461412661,1265.5000000000002
ORD_2605395101,1265.2666666666667
ORD_4752333272,1265.2166666666665
ORD_6549719580,1264.7333333333338
ORD_6541125994,1264.7000000000003
ORD_3546511173,1264.6833333333332
ORD_4827567452,1263.9500000000005
ORD_6620063615,1263.6
ORD_0147198280,1263.5833333333335
ORD_5102108031,1263.3333333333335
ORD_1907732884,1262.9166666666663
ORD_1152018911,1262.1333333333337
ORD_8672689656,1261.6833333333338
ORD_7776329064,1261.4166666666667
ORD_9385609098,1261.3999999999999
ORD_3923617126,1261.2166666666665
ORD_1292455493,1260.7833333333335
ORD_6978957042,1260.7500000000002
ORD_3989871770,1260.5833333333333
ORD_9832040773,1259.8500000000004
ORD_0309916820,1259.2833333333335
ORD_2225162280,1258.666666666667
ORD_2862400733,1258.5500000000002
ORD_1055669018,1257.9333333333334
ORD_1740086862,1257.3166666666666
ORD_5978286364,1257.25
ORD_5480502463,1256.8999999999999
ORD_3819522286,1256.8333333333333
ORD_8169796443,1256.3333333333335
ORD_5930481862,1256.1833333333334
ORD_2503884668,1255.8166666666666
ORD_2131111446,1255.4499999999996
ORD_2889716821,1255.1833333333332
ORD_3018574442,1255.0333333333338
ORD_9618992140,1254.7166666666665
ORD_9302033121,1254.5833333333337
ORD_3412743514,1253.7999999999997
ORD_5858506881,1253.633333333334
ORD_0441214378,1253.3166666666668
ORD_2830818379,1252.383333333333
ORD_5062679136,1252.2333333333331
ORD_2974646512,1251.8666666666666
ORD_8691643539,1251.8000000000004
ORD_3584549385,1251.3500000000001
ORD_9727654602,1251.2833333333333
ORD_2397523805,1251.1833333333332
ORD_9781013180,1251.133333333333
ORD_3627471022,1250.7166666666665
ORD_8195477603,1250.6666666666667
ORD_1559104264,1250.416666666667
ORD_3436353240,1250.3999999999999
ORD_6851441037,1249.466666666667
ORD_6774908584,1249.4333333333334
ORD_8107712617,1248.7666666666667
ORD_7711065044,1248.3333333333333
ORD_3201144686,1247.9333333333334
ORD_8935820487,1247.7833333333335
ORD_4863363789,1247.4833333333336
ORD_9218792190,1247.1333333333332
ORD_8986676530,1247.066666666667
ORD_0156101840,1246.2166666666665
ORD_4720288332,1245.7499999999998
ORD_1143669677,1245.7333333333331
ORD_8729176134,1245.0166666666667
ORD_9598994384,1244.6999999999998
ORD_7267083490,1243.6
ORD_6793503470,1243.4833333333333
ORD_9164372460,1242.5000000000002
ORD_8666032264,1242.083333333333
ORD_7018515488,1241.7333333333333
ORD_6601820891,1241.7166666666667
ORD_7294272834,1241.3666666666668
ORD_5603281073,1241.3333333333333
ORD_6049233443,1241.2499999999995
ORD_3464856841,1241.133333333333
ORD_0569923988,1241.0499999999997
ORD_9908217385,1240.5166666666667
ORD_7157246309,1240.3500000000001
ORD_1372138449,1240.15
ORD_6566863410,1239.7333333333333
ORD_1488729196,1239.65
ORD_9083898565,1239.5499999999997
ORD_1366121011,1239.4166666666665
ORD_0798415042,1239.2833333333338
ORD_8266108831,1239.1
ORD_0048767541,1238.8166666666666
ORD_5887725368,1238.633333333333
ORD_9094712234,1238.3500000000001
ORD_0892529424,1237.9833333333336
ORD_7105763623,1237.5
ORD_9228708087,1237.3333333333333
ORD_5368687997,1236.9666666666665
ORD_0685870280,1236.7666666666669
ORD_7048269284,1236.6833333333336
ORD_5828552244,1236.1
ORD_3927320837,1235.9166666666672
ORD_8618808687,1235.7666666666667
ORD_8632004106,1235.75
ORD_4803825608,1235.5833333333335
ORD_8389510048,1235.1666666666663
ORD_4171278239,1234.9333333333332
ORD_2549346870,1234.7166666666667
ORD_0756136580,1234.6000000000001
ORD_1552522738,1234.3333333333335
ORD_0623659995,1234.2666666666664
ORD_5758467032,1234.0833333333333
ORD_9104655786,1233.9166666666665
ORD_5300710599,1233.85
ORD_4269800044,1233.65
ORD_6997332291,1233.5499999999997
ORD_7538720051,1233.5166666666667
ORD_6997852886,1233.4666666666667
ORD_6547495758,1233.4500000000003
ORD_0446515635,1233.35
ORD_2458245199,1233.25
ORD_1528701446,1232.6333333333332
ORD_9230863697,1232.333333333333
ORD_0302701980,1232.2333333333333
ORD_4062323087,1231.6999999999998
ORD_5228159812,1231.5333333333338
ORD_2773569840,1231.5333333333335
ORD_5247773440,1231.5
ORD_7122352541,1231.1166666666666
ORD_9328730991,1230.9666666666667
ORD_7514827537,1230.8666666666668
ORD_2259899303,1230.7000000000003
ORD_0170002603,1230.3833333333334
ORD_8537384563,1230.15
ORD_1172918370,1229.7166666666665
ORD_1804044537,1229.4166666666665
ORD_9156950148,1229.4000000000003
ORD_8731357693,1229.2166666666665
ORD_6276684695,1228.4666666666667
ORD_2165060763,1228.4166666666665
ORD_1153397849,1228.3166666666666
ORD_7185476437,1228.3000000000002
ORD_9395268789,1228.2833333333335
ORD_6308927420,1228.0666666666666
ORD_5794610702,1227.9333333333334
ORD_3621784782,1227.9166666666667
ORD_3773109678,1227.3999999999996
ORD_8075952080,1227.35
ORD_4824718254,1226.9166666666665
ORD_1371491367,1226.8833333333334
ORD_4596648629,1226.0666666666668
ORD_7992029425,1225.6666666666665
ORD_2396482820,1225.2333333333331
ORD_3885279425,1225.1499999999996
ORD_1104194065,1225.0666666666664
ORD_0597235642,1224.9333333333336
ORD_8913167526,1224.6833333333332
ORD_1292920983,1224.6666666666667
ORD_9123919855,1224.6333333333337
ORD_2371410597,1224.5
